ItemID,Sentiment,SentimentText
176,POSITIVO,¿Estáis planeando algún viaje para la vuelta a la normalidad? Nosotros a vueltas con algún destino que tenemos pendiente pero... ¿cómo créeis que será el turismo que viene? https://t.co/2l6ACtrNy9 https://t.co/cU2zSWUOOE
177,NEUTRO,"RT @eluniversocom: Pacientes con coronavirus dejan de ser infecciosos después de 11 días, incluso si aún dan positivo en pruebas, sugiere e…"
178,POSITIVO,"RT @PichinchaGob: INFORME | A través del #COEPichincha, presentamos los datos actualizados sobre la situación del coronavirus (#COVID19) po…"
179,POSITIVO,"RT @el_telegrafo: Suecia supera los 39 fallecidos por 100 mil habitantes debido al #coronavirus, causante de la enfermedad #covid_19, lo qu…"
180,NEUTRO,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
181,NEUTRO,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
182,NEGATIVO,"RT @eluniversocom: Aerolínea Latam anunció nuevos despidos debido al coronavirus en Ecuador, Chile, Perú y Colombia. ► https://t.co/FW80hO2…"
183,POSITIVO,"RT @Expresoec: #COVID19 | Entre los días 14 y 23 de mayo se llevaron a cabo más de 6,57 millones de test como parte de una campaña de detec…"
184,NEUTRO,"BBC News Mundo - Coronavirus | Elif Shafak: ""¿Era realmente normal el mundo antes de la covid-19?"". La escritora turco-británica te invita a intercambiar ideas https://t.co/8Wsyrf4brU"
185,NEGATIVO,"@DavilaAurelio Ahí está el vídeo completo donde Vargas le echa la culpa a la educación virtual del contagio del Coronavirus, veanlo y escuchen completa la información y verán que tiene lógica lo que dice. https://t.co/msy0EOkLUk"
186,POSITIVO,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
187,POSITIVO,RT @splendid1040: Trump prohíbe los vuelos desde Brasil por el coronavirus | AFP https://t.co/xdjqkMx1l2 https://t.co/Bo6kfF9X4B
188,NEUTRO,RT @DiarioExtraEc: ¡Michela Pincay tuvo que cerrar su local de Guayarte! https://t.co/x2GUhRwGBl https://t.co/LAMFnuPKxu
189,POSITIVO,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
190,NEUTRO,"RT @ntubay: La @espol también va tras una vacuna contra el Covid-19.  Más que a la competencia global, apunta a crear una plataforma para p…"
191,POSITIVO,"RT @eluniversocom: Con semáforo amarillo, el transporte urbano e interparroquial en Ambato retomó sus recorridos habituales. ► https://t.co…"
192,POSITIVO,Desarrollan en Israel prueba de coronavirus que da resultados en 1 minuto https://t.co/QCMDZSgCOy
193,NEGATIVO,"RT @Expresoec: #COVID19 | Entre los días 14 y 23 de mayo se llevaron a cabo más de 6,57 millones de test como parte de una campaña de detec…"
194,NEUTRO,"RT @espol: Diario @Expresoec destaca la labor del Laboratorio para Investigaciones Biomédicas de #ESPOL, en el cual se desarrolla un protot…"
195,POSITIVO,"RT @eluniversocom: Aerolínea Latam anunció nuevos despidos debido al coronavirus en Ecuador, Chile, Perú y Colombia. ► https://t.co/FW80hO2…"
196,NEGATIVO,"RT @angelrd: El PP y Cs entregan la presidencia de la Comisión para la Reconstrucción de Andalucía a VOX, el único grupo que votó en contra…"
197,NEUTRO,"RT @TelediarioEC: Estos son los casos globales de contagiados, muertos y recuperados por #Covid_19 hasta el lunes 25 de mayo de 2020.   Fue…"
198,POSITIVO,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
199,POSITIVO,"No sé ustedes pero yo ya estoy harta de leer “un nuevo estudio sugiere que el coronavirus...” todos los días se contradicen, ya no se sabe qué creer 😫. Yo solo sé que la vida ya no volvió  ni volverá a ser igual."
200,POSITIVO,"RT @angelrd: El PP y Cs entregan la presidencia de la Comisión para la Reconstrucción de Andalucía a VOX, el único grupo que votó en contra…"
201,NEGATIVO,"RT @eluniversocom: Con semáforo amarillo, el transporte urbano e interparroquial en Ambato retomó sus recorridos habituales. ► https://t.co…"
202,NEUTRO,RT @JuanPablo_Alban: Coronavirus | De enfermedad respiratoria a multisistémica: cómo en pocas semanas cambió radicalmente lo que sabemos so…
203,POSITIVO,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
204,POSITIVO,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
205,NEUTRO,"#Atención #Entrevistaenvivo con Ing. Cecilia Andrade, Directora Regional Centro Sur y Mgs. Sebastián Verdugo, Coordinador Zonal Centro Sur. Tema: Retos de la educación superior no presencial en tiempos de coronavirus Este Martes 26 de Mayo a las 12:00 https://t.co/4U6Ub8afHy"
206,POSITIVO,"El inicio del próximo ciclo olímpico previsto para el 2021 quedó aplazado para el 2022, así como el mismo torneo, pero de Juventudes de 2020 a 2021. https://t.co/uMRRRjqucj"
207,NEUTRO,Nos dieron Batman y los vampiros (?) no por el coronavirus vamos a olvidarnos de todo lo bueno que nos han dado. https://t.co/sAXPDBqm15
208,POSITIVO,"""Pura invención"". Desde el Instituto de Virología de Wuhan, al que Estados Unidos señala como ""origen"" del nuevo coronavirus, son contundentes frente a las acusaciones. Su directora, Wang Yanyi ...  👇Léelo completo👇 https://t.co/8Pcw4zUPOn  #Noticias #Wuhan #ChinaVirus https://t.co/Q1gzXRIZhV"
209,NEGATIVO,"🇪🇨 Sindicatos y otros grupos sociales desafiaron las restricciones por el #coronavirus y organizaron marchas este lunes en varias ciudades del #Ecuador, en protesta a medidas económicas del gobierno para enfrentar la #pandemia. #AFP @afpquito @AFPespanol https://t.co/4kyg7fV8bI https://t.co/FB6G7sdLZ7"
210,NEUTRO,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
211,NEUTRO,RT @DiarioExtraEc: ¡Michela Pincay tuvo que cerrar su local de Guayarte! https://t.co/x2GUhRwGBl https://t.co/LAMFnuPKxu
212,NEGATIVO,RT @PaolaVintimilla: Quito supera a Guayaquil en contagios diarios.  https://t.co/EZabztMWSg
213,POSITIVO,"RT @alfaT801: No permiten reunirse, no permiten despedirnos de nuestros muertos por el coronavirus, no permiten abrir parques, no permiten…"
214,POSITIVO,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
215,POSITIVO,RT @carolgrillito: ¡ATENTI!  Aquí parte de la desgraciada historia del morenato.   @Lenin en cambio mintiendo en la @AsambleaEcuador   http…
216,POSITIVO,"RT @aerogalapagos: Los aeropuertos de #Guayaquil y #Galápagos están listos para reiniciar sus operaciones, así lo explica el Presidente de…"
217,POSITIVO,"RT @alfaT801: No permiten reunirse, no permiten despedirnos de nuestros muertos por el coronavirus, no permiten abrir parques, no permiten…"
218,NEUTRO,RT @mariferguillen3: Por si acaso él #cacerolazo es contra él hambre y el desempleo. No para rogarle al coronavirus que se vaya o para pedi…
219,POSITIVO,"RT @elnorteadiario: #Coronavirus A sus 39 años, los mismos con los que falleció su marido, Carvajal es quizás el caso más dramático de la c…"
220,NEUTRO,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
221,NEUTRO,RT @JuanPablo_Alban: Coronavirus | De enfermedad respiratoria a multisistémica: cómo en pocas semanas cambió radicalmente lo que sabemos so…
222,NEUTRO,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
223,POSITIVO,"RT @Expresoec: #Coronavirus: Decenas de personas aprovecharon la reapertura de algunas iglesias, este 25 de mayo, para visitarlas tras casi…"
224,POSITIVO,RT @mundoactualizat: #ECUADOR  INICIÓ EL PARO EN MEDIO DE LA PANDEMIA DEL #COVID_19   Cientos de ecuatorianos vencieron el miedo de contagi…
225,POSITIVO,RT @el_telegrafo: Varios países del mundo han iniciado el lunes un lento proceso de reapertura de comercios y otras actividades públicas a…
226,NEUTRO,"¿Buscas posicionarte en el mundo digital? Somos expertos en marketing digital, tiendas online, fotografía y diseño gráfico. Escríbenos @socialitagencia #CreandoParaTi #25Mayo #QuedateEnCasa #coronavirus https://t.co/vtBIqMbXWH"
227,NEUTRO,Luis por qué te preocupa tanto el coronavirus en tu país.... https://t.co/9BRdQKLa9Y
228,NEUTRO,"RT @angelrd: El PP y Cs entregan la presidencia de la Comisión para la Reconstrucción de Andalucía a VOX, el único grupo que votó en contra…"
229,NEGATIVO,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
230,POSITIVO,"RT @Expresoec: La Organización Mundial de la Salud suspendió los ensayos con la hidroxicloroquina pero, ¿qué se conoce sobre este medicamen…"
231,POSITIVO,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
232,NEUTRO,El arroz levanta un récord de consumo https://t.co/Ge1bdbPdeg
233,NEUTRO,"@LaPosta_Ecu este alcohólico esta enfermo, ve a Correa hasta en el coronavirus, borracho despreciable ya estas con delirium tremens"
234,POSITIVO,Cada dos semanas creo que tengo coronavirus
235,NEGATIVO,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
236,NEUTRO,RT @KinttoLucas: El coronavirus y la lucha global anticapitalista... Por Kintto Lucas... En ALAI: https://t.co/qnyUVAH0zW
237,POSITIVO,RT @DetectiveDiario: Inició el paro en Ecuador en medio de la pandemia   Cientos de ecuatorianos vencieron el miedo al coronavirus y salier…
238,POSITIVO,"RT @Pablofame: Esto es una catástrofe. Hace rato se exhortó a liberar a PPLs, cuyas penas son leves. 400 PPLs de carcel de ambato dan posit…"
239,NEUTRO,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
240,NEUTRO,"RT @eluniversocom: Pacientes con coronavirus dejan de ser infecciosos después de 11 días, incluso si aún dan positivo en pruebas, sugiere e…"
241,POSITIVO,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
242,NEUTRO,RT @el_telegrafo: Varios países del mundo han iniciado el lunes un lento proceso de reapertura de comercios y otras actividades públicas a…
243,POSITIVO,"RT @Expresoec: #COVID19Ec | El equipo eléctrico comenzó hoy los exámenes médicos a toda su plantilla. Esperan el miércoles, con resultados…"
244,NEUTRO,"RT @artumoscoso: ¿Se mueren de ganas de pasar a ""semáforo amarillo""? Lean esto primero.   #coronavirus #coronavirusecuador     https://t.co…"
245,NEUTRO,Cómo mutan los virus y cómo podría evolucionar el coronavirus | BBC Mundo https://t.co/IE4qKSQibS
246,NEUTRO,Japón levanta por completo el estado de emergencia por coronavirus https://t.co/hQG5zVD70t
247,POSITIVO,"RT @LaReinaDeNarnia: Lenin Moreno, gobierna al país de manera virtual ya que al ser una persona con discapacidad pertenece al grupo vulnera…"
248,NEUTRO,"RT @Expresoec: #COVID19 | Entre los días 14 y 23 de mayo se llevaron a cabo más de 6,57 millones de test como parte de una campaña de detec…"
249,POSITIVO,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
250,POSITIVO,"RT @Expresoec: La Organización Mundial de la Salud suspendió los ensayos con la hidroxicloroquina pero, ¿qué se conoce sobre este medicamen…"
251,POSITIVO,@resistencia_ecu @FEUEnac_Ecuador AL #coronavirus le gusta eso...  animales..
252,POSITIVO,"RT @eluniversocom: Pacientes con coronavirus dejan de ser infecciosos después de 11 días, incluso si aún dan positivo en pruebas, sugiere e…"
253,POSITIVO,"RT @eluniversocom: Pacientes con coronavirus dejan de ser infecciosos después de 11 días, incluso si aún dan positivo en pruebas, sugiere e…"
254,NEUTRO,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
255,POSITIVO,"RT @angelrd: El PP y Cs entregan la presidencia de la Comisión para la Reconstrucción de Andalucía a VOX, el único grupo que votó en contra…"
256,NEUTRO,RT @Expresoec: La  Espol se suma a la búsqueda mundial de la vacuna contra el coronavirus: https://t.co/DCT8PXtixq
257,POSITIVO,RT @Expresoec: La  Espol se suma a la búsqueda mundial de la vacuna contra el coronavirus: https://t.co/DCT8PXtixq
258,NEUTRO,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
259,NEUTRO,"COVID 19. HASTA DÓNDE LLEGA LA CORRUPCIÓN? Qué podemos esperar,  De qué se trata todo esto? Líderes comunistas matando y adueñándose del mundo? Triste realidad Hacen prueba de coronavirus a papaya y cabra... ¡dieron positivo! https://t.co/XbiFZqUHWl vía @Excelsior"
260,NEGATIVO,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
261,NEUTRO,"RT @eluniversocom: Aerolínea Latam anunció nuevos despidos debido al coronavirus en Ecuador, Chile, Perú y Colombia. ► https://t.co/FW80hO2…"
262,NEUTRO,"RT @Expresoec: #COVID19Ec | El equipo eléctrico comenzó hoy los exámenes médicos a toda su plantilla. Esperan el miércoles, con resultados…"
263,POSITIVO,RT @mariferguillen3: Por si acaso él #cacerolazo es contra él hambre y el desempleo. No para rogarle al coronavirus que se vaya o para pedi…
264,NEUTRO,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
265,NEGATIVO,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
266,NEUTRO,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
267,POSITIVO,"#ATENCION En #Ecuador no hacen las pruebas porque, deben cumplir el protocolo. El mensaje está claro. Hay que testear para tener éxito.  #coronavirus #Covid19Ec https://t.co/alyihkEIHN"
268,NEGATIVO,Varios países del mundo han iniciado el lunes un lento proceso de reapertura de comercios y otras actividades públicas a medida que la curva de contagios y muertes a causa del coronavirus disminuye o está siendo mejor controlada. ►https://t.co/S4ZD0SE1A4 https://t.co/gAasqsBmDA
269,NEUTRO,"RT @Expresoec: El ministro de Exteriores chino criticó a las autoridades estadounidenses, pero también llamó a trabajar en conjunto en el m…"
270,NEUTRO,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
271,NEUTRO,"RT @el_telegrafo: Suecia supera los 39 fallecidos por 100 mil habitantes debido al #coronavirus, causante de la enfermedad #covid_19, lo qu…"
272,NEUTRO,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
273,POSITIVO,RT @carlospanchi2: SISTEMA DE LAVAMANOS ANTI COVID-19🚰🚫🦠  Para prevenir el coronavirus es importante lavar tus manos frecuentemente AUTOMAT…
274,POSITIVO,"RT @eluniversocom: Aerolínea Latam anunció nuevos despidos debido al coronavirus en Ecuador, Chile, Perú y Colombia. ► https://t.co/FW80hO2…"
275,POSITIVO,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
276,POSITIVO,"¿Será que viendo esto les queda claro que la crisis económica no es sólo en Ecuador?   Aerolínea Latam anunció nuevos despidos debido al coronavirus en Ecuador, Chile, Perú y Colombia | Economía | Noticias | El Universo https://t.co/P3au3S2h71"
277,NEUTRO,RT @Expresoec: Sigue el avance de las noticias más destacas sobre el #coronavirus en Ecuador y el mundo con el minuto a minuto de EXPRESO. 🔽
278,NEUTRO,URGENTE 😱 Más de 100 mil muertos por #Covid19usa  en USA. Defiéndete del #Coronavirus con DEFEND y MIND https://t.co/7p1KFAvqIv
279,NEUTRO,"RT @alfaT801: No permiten reunirse, no permiten despedirnos de nuestros muertos por el coronavirus, no permiten abrir parques, no permiten…"
280,POSITIVO,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
281,POSITIVO,RT @carolgrillito: ¡ATENTI!  Aquí parte de la desgraciada historia del morenato.   @Lenin en cambio mintiendo en la @AsambleaEcuador   http…
282,NEGATIVO,"RT @el_telegrafo: Suecia supera los 39 fallecidos por 100 mil habitantes debido al #coronavirus, causante de la enfermedad #covid_19, lo qu…"
283,NEGATIVO,"RT @Expresoec: A partir del próximo jueves 28 de mayo, el cantón Durán levantará su alerta y pasará del semáforo rojo al amarillo. https://…"
284,POSITIVO,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
285,POSITIVO,"RT @Primicias: La directora de Salud Pública de la OMS, María Neira, dijo que los modelos con los que trabajan van descartando “cada vez má…"
286,POSITIVO,"RT @eluniversocom: Aerolínea Latam anunció nuevos despidos debido al coronavirus en Ecuador, Chile, Perú y Colombia. ► https://t.co/FW80hO2…"
287,NEUTRO,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
288,POSITIVO,"RT @afpquito: 🇪🇨 Los católicos de #Ecuador, que representan el 70% de los 17,5 millones de habitantes, desde este lunes pueden orar y confe…"
289,NEUTRO,"🌎 #INTERNACIONAL ➡️ El primer ministro de 🇯🇵 #Japón, #ShinzoAbe, levantó este lunes el estado de emergencia impuesto en el país para combatir la pandemia de coronavirus, tras una fuerte caída del número de nuevos… https://t.co/HEHflXTkIM"
