ItemID,Sentiment,SentimentText
178,NEUTRO,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
179,NEUTRO,RT @afpquito: 🇪🇨 Sindicatos y otros grupos sociales desafiaron las restricciones por el #coronavirus y organizaron marchas este lunes en va…
180,POSITIVO,"RT @eluniversocom: Aerolínea Latam anunció nuevos despidos debido al coronavirus en Ecuador, Chile, Perú y Colombia. ► https://t.co/FW80hO2…"
181,NEUTRO,RT @afpquito: 🇪🇨 Sindicatos y otros grupos sociales desafiaron las restricciones por el #coronavirus y organizaron marchas este lunes en va…
182,NEUTRO,RT @Jordymzc: Cada dos semanas creo que tengo coronavirus
183,NEUTRO,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
184,NEGATIVO,"@JorgeOr76661332 @Pacoxs43 Medellín con solo 6 muertos porque su alcalde se preparó desde enero, muestra lo contrario. https://t.co/QPmFdyEH5m"
185,NEUTRO,"RT @teleamazonasec: 2,3 millones de personas se han recuperado del #COVID19 en el mundo -&gt",https://t.co/JHirzAbGo8 https://t.co/2D60XBYFU4
186,POSITIVO,RT @carolgrillito: ¡ATENTI!  Aquí parte de la desgraciada historia del morenato.   @Lenin en cambio mintiendo en la @AsambleaEcuador   http…
187,NEUTRO,RT @Jordymzc: Cada dos semanas creo que tengo coronavirus
188,NEUTRO,"El #coronavirus mantiene un nivel de #contagio creciente, llegando a enfermar a 5,4 millones de personas. Frente a esto, @CapitalPraxis recomienda a sus seguidores revisar el mapa #mundial de expansión: https://t.co/hrYFYuEvsd https://t.co/xTeMrzi3Xe"
189,NEUTRO,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
190,NEUTRO,RT @Expresoec: La  Espol se suma a la búsqueda mundial de la vacuna contra el coronavirus: https://t.co/DCT8PXtixq
191,POSITIVO,"RT @marcoculquisMd: #ATENCION En #Ecuador no hacen las pruebas porque, deben cumplir el protocolo. El mensaje está claro. Hay que testear p…"
192,NEUTRO,RT @Expresoec: La  Espol se suma a la búsqueda mundial de la vacuna contra el coronavirus: https://t.co/DCT8PXtixq
193,POSITIVO,"#ATENCION En #Ecuador no hacen las pruebas porque, deben cumplir el protocolo. El mensaje está claro. Hay que testear para tener éxito.  #coronavirus #Covid19Ec https://t.co/alyihkEIHN"
194,POSITIVO,"Escuchado en la radio:   ""Lo bueno del coronavirus es que a las criticonas les puso tapabocas"""
195,NEGATIVO,RT @JuanPablo_Alban: Coronavirus | De enfermedad respiratoria a multisistémica: cómo en pocas semanas cambió radicalmente lo que sabemos so…
196,NEGATIVO,"""Pura invención"". Desde el Instituto de Virología de Wuhan, al que Estados Unidos señala como ""origen"" del nuevo coronavirus, son contundentes frente a las acusaciones. Su directora, Wang Yanyi ...  👇Léelo completo👇 https://t.co/8Pcw4zUPOn  #Noticias #Wuhan #ChinaVirus https://t.co/Q1gzXRIZhV"
197,POSITIVO,"RT @eluniversocom: Pacientes con coronavirus dejan de ser infecciosos después de 11 días, incluso si aún dan positivo en pruebas, sugiere e…"
198,NEUTRO,RT @Expresoec: La  Espol se suma a la búsqueda mundial de la vacuna contra el coronavirus: https://t.co/DCT8PXtixq
199,POSITIVO,RT @anniecanizares: 🛑La ⁦@cruzrojaecuador⁩ está estudiando el uso del plasma inmune en pacientes que han superado el coronavirus. La OPS ha…
200,POSITIVO,"RT @Expresoec: La Organización Mundial de la Salud suspendió los ensayos con la hidroxicloroquina pero, ¿qué se conoce sobre este medicamen…"
201,NEUTRO,RT @Expresoec: La  Espol se suma a la búsqueda mundial de la vacuna contra el coronavirus: https://t.co/DCT8PXtixq
202,NEUTRO,"Desde mediados de abril hasta el 23 de mayo, Guayaquil ha aumentado de 15,5 a 35 casos por cada diez mil personas. Quito ha ido de 2,3 a 11,5 en el mismo período. Lee el análisis completo de @mjavierrod e @ivanduespin https://t.co/M9zcbpYFpB"
203,POSITIVO,Independiente del tema coronavirus es hasta anti higiénico compartir una piscina entre tanta gente. Gringos puercos https://t.co/l39Zxh7Jw4
204,NEUTRO,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
205,NEGATIVO,Un reportaje sobre esta horrible situación que sufren los #Discapacitados en plena crisis humanitaria por el coronavirus ✌️ juntos contra la injusticia y buscando un mundo mejor 😃
206,NEUTRO,RT @Expresoec: La  Espol se suma a la búsqueda mundial de la vacuna contra el coronavirus: https://t.co/DCT8PXtixq
207,POSITIVO,"RT @artumoscoso: ¿Se mueren de ganas de pasar a ""semáforo amarillo""? Lean esto primero.   #coronavirus #coronavirusecuador     https://t.co…"
208,NEUTRO,RT @Expresoec: La  Espol se suma a la búsqueda mundial de la vacuna contra el coronavirus: https://t.co/DCT8PXtixq
209,NEUTRO,"Malecon 2000 reanudó sus actividades en el área comercial, zona de parqueos y patios de comida luego de más de dos meses de cierre por la emergencia sanitaria generada por el coronavirus.  #GuayaquilRural https://t.co/HPO9tvHfO5"
210,NEUTRO,RT @Expresoec: La  Espol se suma a la búsqueda mundial de la vacuna contra el coronavirus: https://t.co/DCT8PXtixq
211,POSITIVO,"Así como van las cosas, se habla de una segunda ola del Coronavirus, sin asegurar que no van haber Tercera, cuarta o más, cada una con tres meses de guarda? y la solución será sendas cuarentenas? Gobiernos, trabajen y vayan descubriendo nuevas, creativas y reales soluciones."
212,NEUTRO,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
213,POSITIVO,"RT @eluniversocom: Pacientes con coronavirus dejan de ser infecciosos después de 11 días, incluso si aún dan positivo en pruebas, sugiere e…"
214,NEUTRO,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
215,NEUTRO,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
216,POSITIVO,"RT @Expresoec: La Organización Mundial de la Salud suspendió los ensayos con la hidroxicloroquina pero, ¿qué se conoce sobre este medicamen…"
217,NEUTRO,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
218,NEUTRO,"RT @TelediarioEC: Estos son los casos globales de contagiados, muertos y recuperados por #Covid_19 hasta el lunes 25 de mayo de 2020.   Fue…"
219,NEUTRO,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
220,POSITIVO,"RT @eluniversocom: Inversión de 1000 millones de dólares en Salud alista Ecuador en caso de un rebrote de coronavirus, dice embajador Crist…"
221,NEGATIVO,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
222,NEGATIVO,@LaPosta_Ecu Tienen las mismas tácticas cubano venezolanas de organización para defender la revolución. Grupos de fanaticos que arrastran a todo un pueblo hacia el abismo... pero eso sí siempre altivos y soberanos. El correavirus mil veces más mortal que el coronavirus. #mariapaularomo
223,NEUTRO,"¿Buscas posicionarte en el mundo digital? Somos expertos en marketing digital, tiendas online, fotografía y diseño gráfico. Escríbenos @socialitagencia #CreandoParaTi #25Mayo #QuedateEnCasa #coronavirus https://t.co/vtBIqMbXWH"
224,NEUTRO,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
225,POSITIVO,RT @carolgrillito: ¡ATENTI!  Aquí parte de la desgraciada historia del morenato.   @Lenin en cambio mintiendo en la @AsambleaEcuador   http…
226,NEUTRO,"RT @Expresoec: #Coronavirus: Decenas de personas aprovecharon la reapertura de algunas iglesias, este 25 de mayo, para visitarlas tras casi…"
227,NEUTRO,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
228,POSITIVO,"RT @Expresoec: La Organización Mundial de la Salud suspendió los ensayos con la hidroxicloroquina pero, ¿qué se conoce sobre este medicamen…"
229,NEUTRO,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
230,NEUTRO,"RT @teleamazonasec: 2,3 millones de personas se han recuperado del #COVID19 en el mundo -&gt",https://t.co/JHirzAbGo8 https://t.co/2D60XBYFU4
231,POSITIVO,"¿Se mueren de ganas de pasar a ""semáforo amarillo""? Lean esto primero.   #coronavirus #coronavirusecuador     https://t.co/G2N0QcwJfo"
232,NEUTRO,RT @afpquito: 🇪🇨 Sindicatos y otros grupos sociales desafiaron las restricciones por el #coronavirus y organizaron marchas este lunes en va…
233,NEUTRO,RT @Expresoec: La  Espol se suma a la búsqueda mundial de la vacuna contra el coronavirus: https://t.co/DCT8PXtixq
234,NEUTRO,"RT @TelediarioEC: Estos son los casos globales de contagiados, muertos y recuperados por #Covid_19 hasta el lunes 25 de mayo de 2020.   Fue…"
235,POSITIVO,"RT @Expresoec: La Organización Mundial de la Salud suspendió los ensayos con la hidroxicloroquina pero, ¿qué se conoce sobre este medicamen…"
236,POSITIVO,"RT @Expresoec: La Organización Mundial de la Salud suspendió los ensayos con la hidroxicloroquina pero, ¿qué se conoce sobre este medicamen…"
237,POSITIVO,"RT @gadambato: El GAD Municipalidad de Ambato, con el alcalde Dr. Javier Altamirano Sánchez, precautela la salud y la vida de los ciudadano…"
238,NEUTRO,RT @Expresoec: La  Espol se suma a la búsqueda mundial de la vacuna contra el coronavirus: https://t.co/DCT8PXtixq
239,POSITIVO,"#Atención #Entrevistaenvivo con Ing. Cecilia Andrade, Directora Regional Centro Sur y Mgs. Sebastián Verdugo, Coordinador Zonal Centro Sur. Tema: Retos de la educación superior no presencial en tiempos de coronavirus Este Martes 26 de Mayo a las 12:00 https://t.co/4U6Ub8afHy"
240,NEUTRO,RT @Expresoec: La  Espol se suma a la búsqueda mundial de la vacuna contra el coronavirus: https://t.co/DCT8PXtixq
241,NEUTRO,RT @afpquito: 🇪🇨 Sindicatos y otros grupos sociales desafiaron las restricciones por el #coronavirus y organizaron marchas este lunes en va…
242,POSITIVO,"🇪🇨 Sindicatos y otros grupos sociales desafiaron las restricciones por el #coronavirus y organizaron marchas este lunes en varias ciudades del #Ecuador, en protesta a medidas económicas del gobierno para enfrentar la #pandemia. #AFP @afpquito @AFPespanol https://t.co/4kyg7fV8bI https://t.co/FB6G7sdLZ7"
243,POSITIVO,"RT @eluniversocom: Pacientes con coronavirus dejan de ser infecciosos después de 11 días, incluso si aún dan positivo en pruebas, sugiere e…"
244,NEGATIVO,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
245,NEUTRO,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
246,POSITIVO,"RT @ancisneros: @EstebanOrtizMD Si usted no cree, ok, pero respete a los que creen y al menos haga el favor de instruirse un poco de por qu…"
247,POSITIVO,"RT @eluniversocom: Inversión de 1000 millones de dólares en Salud alista Ecuador en caso de un rebrote de coronavirus, dice embajador Crist…"
248,POSITIVO,"RT @Expresoec: La Organización Mundial de la Salud suspendió los ensayos con la hidroxicloroquina pero, ¿qué se conoce sobre este medicamen…"
249,NEUTRO,"Comercio y turismo pierden más de 500,000 mdp en mayo por coronavirus: Concanaco https://t.co/1OVlTsqj00 https://t.co/K1vZv3lTKL"
250,POSITIVO,"RT @Expresoec: La Organización Mundial de la Salud suspendió los ensayos con la hidroxicloroquina pero, ¿qué se conoce sobre este medicamen…"
251,POSITIVO,"RT @Expresoec: La Organización Mundial de la Salud suspendió los ensayos con la hidroxicloroquina pero, ¿qué se conoce sobre este medicamen…"
252,POSITIVO,"RT @Expresoec: La Organización Mundial de la Salud suspendió los ensayos con la hidroxicloroquina pero, ¿qué se conoce sobre este medicamen…"
253,POSITIVO,"RT @Expresoec: La Organización Mundial de la Salud suspendió los ensayos con la hidroxicloroquina pero, ¿qué se conoce sobre este medicamen…"
254,NEGATIVO,Ves eso 🤦🏻‍♀️en Guayaquil no tenemos ni una semana de haber pasado de semáforo rojo a amarillo y ya hay manifestaciones #coronavirus #QuedateEnCasa  Que pena que demos mal ejemplo a las demás provincias. https://t.co/1uFVAxLqzd
255,POSITIVO,RT @carlospanchi2: SISTEMA DE LAVAMANOS ANTI COVID-19🚰🚫🦠  Para prevenir el coronavirus es importante lavar tus manos frecuentemente AUTOMAT…
256,NEGATIVO,Coronavirus | De enfermedad respiratoria a multisistémica: cómo en pocas semanas cambió radicalmente lo que sabemos sobre la covid-19 https://t.co/asyoIN3nue
257,POSITIVO,"La Organización Mundial de la Salud suspendió los ensayos con la hidroxicloroquina pero, ¿qué se conoce sobre este medicamento? 👇  https://t.co/o0k8LpoTp8"
258,POSITIVO,RT @carolgrillito: ¡ATENTI!  Aquí parte de la desgraciada historia del morenato.   @Lenin en cambio mintiendo en la @AsambleaEcuador   http…
259,NEUTRO,RT @Expresoec: La  Espol se suma a la búsqueda mundial de la vacuna contra el coronavirus: https://t.co/DCT8PXtixq
260,POSITIVO,RT @carolgrillito: ¡ATENTI!  Aquí parte de la desgraciada historia del morenato.   @Lenin en cambio mintiendo en la @AsambleaEcuador   http…
261,POSITIVO,"El Centro Internacional de Estudios Superiores de Comunicación para América Latina, CIESPAL, lamenta el deceso de Jacinto Quispe Maydana, el primer trabajador de la prensa boliviana que fallece a causa de coronavirus. ➡️ https://t.co/nJIIt8autd https://t.co/IRnU4p5Bap"
262,POSITIVO,"@Boni91_ Si tienes coronavirus, registran tu celular, quieren decir que los celulares de esas personas estuvieron ahí, capaz le prestaron los celulares a que vayan a protestar (?)"
263,NEUTRO,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
264,NEUTRO,"RT @angelrd: El PP y Cs entregan la presidencia de la Comisión para la Reconstrucción de Andalucía a VOX, el único grupo que votó en contra…"
265,NEUTRO,"RT @Expresoec: #Coronavirus: Decenas de personas aprovecharon la reapertura de algunas iglesias, este 25 de mayo, para visitarlas tras casi…"
266,NEUTRO,"RT @alfaT801: No permiten reunirse, no permiten despedirnos de nuestros muertos por el coronavirus, no permiten abrir parques, no permiten…"
267,NEUTRO,RT @Expresoec: La  Espol se suma a la búsqueda mundial de la vacuna contra el coronavirus: https://t.co/DCT8PXtixq
268,POSITIVO,"@abgcvjll Por lo menos los celulares de tipos con coronavirus estaban ahí, capaz les prestaron a los panas (?)"
269,NEUTRO,RT @Expresoec: La  Espol se suma a la búsqueda mundial de la vacuna contra el coronavirus: https://t.co/DCT8PXtixq
270,POSITIVO,"RT @eluniversocom: Inversión de 1000 millones de dólares en Salud alista Ecuador en caso de un rebrote de coronavirus, dice embajador Crist…"
271,NEUTRO,"RT @UNEMI_ec: Recuerda❗ la emergencia sanitaria no ha terminado.  No salgas de casa si no es necesario y, si lo haces, aplica de forma estr…"
272,POSITIVO,"RT @Martinminguchi: Aquí el video completo, no la versión cortada y humorística, donde Jaime Vargas habla de la conexión entre la educación…"
273,NEUTRO,RT @Expresoec: La  Espol se suma a la búsqueda mundial de la vacuna contra el coronavirus: https://t.co/DCT8PXtixq
274,NEUTRO,RT @Expresoec: La  Espol se suma a la búsqueda mundial de la vacuna contra el coronavirus: https://t.co/DCT8PXtixq
275,POSITIVO,RT @futurodigital: URGENTE 😱 Más de 100 mil muertos por #Covid19usa  en USA. Defiéndete del #Coronavirus con DEFEND y MIND https://t.co/7p1…
276,NEUTRO,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
277,NEUTRO,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
278,NEUTRO,"RT @afpquito: 🇪🇨 Los católicos de #Ecuador, que representan el 70% de los 17,5 millones de habitantes, desde este lunes pueden orar y confe…"
279,POSITIVO,"RT @eluniversocom: Inversión de 1000 millones de dólares en Salud alista Ecuador en caso de un rebrote de coronavirus, dice embajador Crist…"
280,NEUTRO,RT @Expresoec: La  Espol se suma a la búsqueda mundial de la vacuna contra el coronavirus: https://t.co/DCT8PXtixq
281,POSITIVO,"RT @WQRadio_EC: #WQNoticias | China advirtió este domingo 24 de mayo, que sus relaciones con Estado Unidos están en un punto de inicio de u…"
282,NEUTRO,RT @Expresoec: La  Espol se suma a la búsqueda mundial de la vacuna contra el coronavirus: https://t.co/DCT8PXtixq
283,POSITIVO,RT @carlospanchi2: SISTEMA DE LAVAMANOS ANTI COVID-19🚰🚫🦠  Para prevenir el coronavirus es importante lavar tus manos frecuentemente AUTOMAT…
284,NEUTRO,RT @Expresoec: La  Espol se suma a la búsqueda mundial de la vacuna contra el coronavirus: https://t.co/DCT8PXtixq
285,POSITIVO,"Crisis económica por el coronavirus | Robert Shiller, nobel de Economía: “No existe una pandemia, sino dos” https://t.co/Ml0ncaWBMf"
286,POSITIVO,"RT @eluniversocom: Inversión de 1000 millones de dólares en Salud alista Ecuador en caso de un rebrote de coronavirus, dice embajador Crist…"
287,POSITIVO,"RT @eluniversocom: Inversión de 1000 millones de dólares en Salud alista Ecuador en caso de un rebrote de coronavirus, dice embajador Crist…"
288,POSITIVO,"Así como en Colombia! Que para ingresar tenía que responder bajo ""Juramento""  Ejemplo: ¿Tiene coronavirus? ¡No papi te lo juro!  Bueno puedo pasar... https://t.co/Dib3LotKrJ"
289,POSITIVO,"RT @eluniversocom: Inversión de 1000 millones de dólares en Salud alista Ecuador en caso de un rebrote de coronavirus, dice embajador Crist…"
290,NEUTRO,La  Espol se suma a la búsqueda mundial de la vacuna contra el coronavirus: https://t.co/DCT8PXtixq
291,POSITIVO,"RT @eluniversocom: Inversión de 1000 millones de dólares en Salud alista Ecuador en caso de un rebrote de coronavirus, dice embajador Crist…"
292,NEUTRO,"RT @angelrd: El PP y Cs entregan la presidencia de la Comisión para la Reconstrucción de Andalucía a VOX, el único grupo que votó en contra…"
293,NEUTRO,@DrJuanCZevallos @ottosonnenh @CarlosVerareal @fabriciovelav @eluniversocom @elcomerciocom @ecuavisa @el_telegrafo Colombia asiente el uso de anti virales e #Interferon para #coronavirusecuador #coronavirus @LuisZuritaG https://t.co/tJogcgYEHG
294,NEUTRO,"RT @Expresoec: #Coronavirus: Decenas de personas aprovecharon la reapertura de algunas iglesias, este 25 de mayo, para visitarlas tras casi…"
295,NEUTRO,"RT @Expresoec: #Coronavirus: Decenas de personas aprovecharon la reapertura de algunas iglesias, este 25 de mayo, para visitarlas tras casi…"
296,NEUTRO,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
297,POSITIVO,"RT @WQRadio_EC: #WQNoticias | China advirtió este domingo 24 de mayo, que sus relaciones con Estado Unidos están en un punto de inicio de u…"
298,POSITIVO,"RT @eluniversocom: Pacientes con coronavirus dejan de ser infecciosos después de 11 días, incluso si aún dan positivo en pruebas, sugiere e…"
299,NEGATIVO,RT @mundoactualizat: #ECUADOR  INICIÓ EL PARO EN MEDIO DE LA PANDEMIA DEL #COVID_19   Cientos de ecuatorianos vencieron el miedo de contagi…
300,POSITIVO,"RT @WQRadio_EC: #WQNoticias | China advirtió este domingo 24 de mayo, que sus relaciones con Estado Unidos están en un punto de inicio de u…"
301,POSITIVO,"RT @eluniversocom: Inversión de 1000 millones de dólares en Salud alista Ecuador en caso de un rebrote de coronavirus, dice embajador Crist…"
302,NEUTRO,RT @LaMareaec: #EmergenciaEc | Este es el panorama que se vive en la playa #ElMurciélago de #Manta. Lugar que en el feriado de Carnaval reu…
303,POSITIVO,"RT @jorgeharbviteri: Coronavirus y tu Pu... madre, no vas a poder con Guayaquil... muy buen trabajo médicos y enfermeros del @OMNIHospital…"
304,NEUTRO,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
305,POSITIVO,"RT @eluniversocom: Inversión de 1000 millones de dólares en Salud alista Ecuador en caso de un rebrote de coronavirus, dice embajador Crist…"
306,NEUTRO,"BBC News Mundo - Coronavirus | Elif Shafak: ""¿Era realmente normal el mundo antes de la covid-19?"". La escritora turco-británica te invita a intercambiar ideas https://t.co/8Wsyrf4brU"
307,POSITIVO,RT @carolgrillito: ¡ATENTI!  Aquí parte de la desgraciada historia del morenato.   @Lenin en cambio mintiendo en la @AsambleaEcuador   http…
308,POSITIVO,"RT @eluniversocom: Inversión de 1000 millones de dólares en Salud alista Ecuador en caso de un rebrote de coronavirus, dice embajador Crist…"
309,NEUTRO,RT @mariferguillen3: Por si acaso él #cacerolazo es contra él hambre y el desempleo. No para rogarle al coronavirus que se vaya o para pedi…
310,NEUTRO,"RT @alfaT801: No permiten reunirse, no permiten despedirnos de nuestros muertos por el coronavirus, no permiten abrir parques, no permiten…"
311,NEGATIVO,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
312,POSITIVO,"RT @eluniversocom: Inversión de 1000 millones de dólares en Salud alista Ecuador en caso de un rebrote de coronavirus, dice embajador Crist…"
313,NEGATIVO,#ECUADOR  INICIÓ EL PARO EN MEDIO DE LA PANDEMIA DEL #COVID_19   Cientos de ecuatorianos vencieron el miedo de contagiarse de coronavirus y salieron a las calles para que no se den más despidos en el sector público y… https://t.co/FdpmpCZ5Zd
314,NEUTRO,"RT @angelrd: El PP y Cs entregan la presidencia de la Comisión para la Reconstrucción de Andalucía a VOX, el único grupo que votó en contra…"
315,NEGATIVO,RT @JuanPablo_Alban: Coronavirus | De enfermedad respiratoria a multisistémica: cómo en pocas semanas cambió radicalmente lo que sabemos so…
316,NEUTRO,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
317,NEGATIVO,@Lenin Y en estos tres años no se ha visto que haya mejoras en ninguno de esos 4 puntos. Deja de mentir q sólo por miedo al coronavirus la gente no te bota sino estuvieras en otro país con tus ministros vagos
318,POSITIVO,"RT @manavisionec: #Manabí #Coronavirus | Desde este martes 26 de mayo, Bolívar pasa a semáforo amarillo &gt",&gt,&gt, https://t.co/SjB3cyOIwl https:/…
319,NEUTRO,@_fuggazi No te confundas Guayaco. Aca la gente salio a manifestarse no al coronavirus party
320,POSITIVO,"RT @eldiarioec: #Manabí #Coronavirus | Desde este martes 26 de mayo, Bolívar pasa a semáforo amarillo &gt",&gt,&gt, https://t.co/hFJD1aFdMy https://t…
321,NEUTRO,RT @splendid1040: Trump prohíbe los vuelos desde Brasil por el coronavirus | AFP https://t.co/xdjqkMx1l2 https://t.co/Bo6kfF9X4B
322,POSITIVO,"#Manabí #Coronavirus | Desde este martes 26 de mayo, Bolívar pasa a semáforo amarillo &gt",&gt,&gt, https://t.co/bPPqNCUNP4 https://t.co/hVVj3m87x2
323,NEUTRO,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
324,POSITIVO,"#Manabí #Coronavirus | Desde este martes 26 de mayo, Bolívar pasa a semáforo amarillo &gt",&gt,&gt, https://t.co/SjB3cyOIwl https://t.co/O1SxGPnrln
325,POSITIVO,"#Manabí #Coronavirus | Desde este martes 26 de mayo, Bolívar pasa a semáforo amarillo &gt",&gt,&gt, https://t.co/hFJD1aFdMy https://t.co/7smBD0QBQj
326,POSITIVO,#Quito supera a #Guayaquil en contagios diarios de coronavirus. https://t.co/jwJ2Npil5w
327,NEUTRO,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
328,NEUTRO,"Malecon 2000 reanudó sus actividades en el área comercial, zona de parqueos y patios de comida luego de más de dos meses de cierre por la emergencia sanitaria generada por el coronavirus.  Para más información visite https://t.co/8RX6IJOWq4 o deslice nuestras historias https://t.co/25WxwpDqFC"
329,NEUTRO,"RT @el_telegrafo: Estos son los casos globales de contagiados, muertos y recuperados por #Covid_19 hasta el lunes 25 de mayo de 2020.   Fue…"
330,POSITIVO,Desarrollan en Israel prueba de coronavirus que da resultados en 1 minuto https://t.co/QCMDZSgCOy
331,POSITIVO,"#WQNoticias | China advirtió este domingo 24 de mayo, que sus relaciones con Estado Unidos están en un punto de inicio de una 'nueva Guerra Fría', las que se ven afectadas aún más por la pandemia del coronavirus y que avanza a pasos agigantados en América Latina. https://t.co/0i50PPNaXb"
332,NEUTRO,"RT @el_telegrafo: Estos son los casos globales de contagiados, muertos y recuperados por #Covid_19 hasta el lunes 25 de mayo de 2020.   Fue…"
333,POSITIVO,"RT @RadioCentroAmb: 🚨 #ATENCIÓN | El número de fallecidos por coronavirus ascendió a 3.203 en Ecuador, donde la cifra de contagios confirma…"
334,NEGATIVO,RT @DetectiveDiario: Inició el paro en Ecuador en medio de la pandemia   Cientos de ecuatorianos vencieron el miedo al coronavirus y salier…
335,POSITIVO,"RT @eluniversocom: Inversión de 1000 millones de dólares en Salud alista Ecuador en caso de un rebrote de coronavirus, dice embajador Crist…"
336,POSITIVO,"RT @Expresoec: #COVID19Ec | El equipo eléctrico comenzó hoy los exámenes médicos a toda su plantilla. Esperan el miércoles, con resultados…"
337,NEUTRO,"RT @alfaT801: No permiten reunirse, no permiten despedirnos de nuestros muertos por el coronavirus, no permiten abrir parques, no permiten…"
338,POSITIVO,"RT @eluniversocom: Aerolínea Latam anunció nuevos despidos debido al coronavirus en Ecuador, Chile, Perú y Colombia. ► https://t.co/FW80hO2…"
339,NEUTRO,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
340,POSITIVO,"RT @Expresoec: #COVID19Ec | El equipo eléctrico comenzó hoy los exámenes médicos a toda su plantilla. Esperan el miércoles, con resultados…"
341,NEGATIVO,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
342,NEUTRO,"RT @espol: Diario @Expresoec destaca la labor del Laboratorio para Investigaciones Biomédicas de #ESPOL, en el cual se desarrolla un protot…"
343,POSITIVO,"RT @IsraelConsulado: El nuevo dispositivo electrónico es de 7 centímetros de largo con una boquilla y cápsula, la cual contiene un chip ele…"
344,NEUTRO,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
345,NEUTRO,Japón levanta por completo el estado de emergencia por coronavirus https://t.co/hQG5zVD70t
346,NEGATIVO,"El pueblo le teme más al hambre que al coronavirus. Hambre, pobreza y desesperación es lo que nos ha dejado el gobierno de Moreno. Lo único que ha logrado es destruir el país en un tiempo récord. Algo inédito en el mundo. #LenínElPuebloDiceBasta"
347,POSITIVO,"Inversión de 1000 millones de dólares en Salud alista Ecuador en caso de un rebrote de coronavirus, dice embajador Cristóbal Roldán. ► https://t.co/50l21J6unx https://t.co/Qsg4vGJbb7"
348,POSITIVO,"RT @eluniversocom: Pacientes con coronavirus dejan de ser infecciosos después de 11 días, incluso si aún dan positivo en pruebas, sugiere e…"
349,NEUTRO,RT @eluniversocom: Impactante portada del The New York Times homenajea a miles de víctimas del #coronavirus en Estados Unidos ► https://t.c…
