ItemID,Sentiment,SentimentText
149,NEGATIVO,Cerca de un tercio de los 10 millones de habitantes de Lima debe enfrentar la pandemia de #coronavirus con graves deficiencias en el suministro de agua potable y desagues. https://t.co/vfKqaUm0CF
150,NEGATIVO,#FCSalzburg primer título nacional en Europa tras el parón forzoso por la #pandemia del #Coronavirus. Míralo aquí https://t.co/9hQNRUDtnC
151,NEGATIVO,"Y algunas que ofrecen el famoso triple pack primero cortaron los canales de tv internac, luego cortaron teléfono y el Internet lo pusieron a menos de 1 mega (Infames). Fiscalia sancionar y ejemplarizar, nadie está fuera de la Ley. #Ecuador #coronavirus #LeyHumanitaria #Emergencia"
152,NEGATIVO,@VidsVirales_Ec Coronavirus hágale!!! Q quede vivo el mas apto...barra con esta miseria sr Virus
153,NEGATIVO,Sin pena lo digo #coronavirus actúa ya!!!  Supervivencia del más apto se llama...... Que se jodan... Gente de mierda https://t.co/r5p9AzWvjd
154,NEGATIVO,"Salieron con carga viral muy baja y están en cuarentena"" | #Emelec presenta cinco casos de coronavirus https://t.co/lhQuHCnToO"
155,NEGATIVO,Un grupo de monos hurtó muestras de sangre tomadas para detectar #COVID19 en la localidad india de Meerut. https://t.co/LNf500YVoJ
156,NEGATIVO,Emgirs colaboró en 41 levantamientos de cadáveres; la mayorí­a se recogieron en el sur de Quito https://t.co/zUcIuqdJGp https://t.co/h8IPjUvEie
157,NEGATIVO,@Primicias @CSEmelec @LigaProEC Deben multar al equipo y sancionar a Neme que se cree todo poderoso. Según noticias existen jugadores o cuerpo técnico infectados con coronavirus.
158,NEGATIVO,La Secretaría de Salud de México informó el viernes en la tarde que el país alcanzó los 84.627 casos confirmados de coronavirus y 9.415 fallecimientos como consecuencia de la enfermedad covid-19. https://t.co/uvfmoxL4lP
159,NEGATIVO,@ActualidadRT #Trump sabia del virus en #China hace semanas antes pero no tomo importancia del   #coronavirus Ahora se hace la victima en mi opinion es un presidente incapaz de gobernar Un gran pais qué es #EEUU
160,NEGATIVO,Ver cifras del coronavirus me provoca demasiada ansiedad 😖:(
161,NEGATIVO,Además se conoció que 2 miembros de utilerí­a y 1 de cancha también han sido afectados por el #coronavirus
162,NEGATIVO,"Desde mediados de abril hasta el 23 de mayo, Guayaquil ha aumentado de 15,5 a 35 casos por cada diez mil personas. Quito ha ido de 2,3 a 11,5 en el mismo perí­odo. Lee el análisis completo de @mjavierrod e @ivanduespin https://t.co/M9zcbqggh9"
163,NEGATIVO,"ðŸ”´#PICHINCHA | Sólo quedan disponibles 83 camas para manejo de pacientes con coronavirus, esto ocurre cinco días antes de que Quito, ciudad que cuenta con todos los hospitales para atención de #covid19 de la provincia, pase a semáforo amarillo."
164,NEGATIVO,"@eluniversocom Un grupo de monos en India atacó a un funcionario médico y le arrebató muestras de sangre de pacientes que dieron positivo para el coronavirus SARS-CoV-2, informaron las autoridades el viernes. Parece no leyeron bien la noticia.  Esto fue en la India, no en Guayaquil"
165,NEGATIVO,Donald Trump le da la espalda a la ONU por su mala administracion del coronavirus
166,NEGATIVO,#Chile | El nuevo coronavirus dejó a 814.000 personas sin ingresos formales https://t.co/yG7vLmPXsn
167,NEGATIVO,A esos comesolitos del #VicenteRocafuerte que tienen guardados comestibles no perecibles supuestamente para entregar a gente humilde Que carajos esperan para ir a repartir desgraciados!!! #QuedateEnCasa #AEcuadorLoSacamosTodos #Guayaquil #coronavirus @FiscaliaEcuador @ecuavisa https://t.co/kwBgneTaIQ
168,NEGATIVO,Oficialmente se cancelo el Press Start Tour algo que era evidente. te odio coronavirus PD: miren lo que ponen ustedes significan el mundo para nosotros que románticos son me hacen llorar  Jajajajajaj :( https://t.co/toCjnWacVc
169,NEGATIVO,#URGENTE 1066 casos confirmados de coronavirus en El Oro. 181 fallecidos por COVID-19 en la provincia. https://t.co/Hp6c0OkFSb
170,NEGATIVO,"#Brasil con 27.878 muertos, ya es el quinto país con más fallecidos de coronavirus, con 1.124 nuevos fallecidos en las Ultimas 24 horas, y se encuentra como 5to paí­s con más muertos por coronavirus, totalizando 27.878 decesos, informó el Ministerio de Salud. Fuente: #AFP https://t.co/2jSS1XVLCO"
171,NEGATIVO,Que no sólo corren peligro del coronavirus sino de que los lastimen por favor @UNICEFenEspanol @SaveChildrenEs reclamar que @MinGobiernoEc no le importa la salud tanto física como mental de los niños #Ecuatorianos juntos contra la injusticia y buscando un mundo mejor
172,NEGATIVO,"La pandemia también es ese morador irresponsable, que no sólo deja sus porquerÃ­as por dónde pasa. Sino que con su actitud daña a toda una comunidad. #coronavirus #Guayaquil #ASESINOS #irresponsabilidad #QuedateEnCasa https://t.co/yOpB4FtIsz"
173,NEGATIVO,"Por Dios, estamos nadando en un mar de pus. Para cuando la gente proba nos da la vacuna a este mal que avanza más rápido y contagia a más gente que el mismo coronavirus. https://t.co/oSI2EE1At6"
174,NEGATIVO,"Sin coronavirus no se exponía el robo y maldad de los polí­ticos choros...que la muerte de tanto ecuatoriano no sea en vano...mucho dolor, debemos cambiar y ser mejores que los ingénuos de antes, es nuestro deber, se lo debemos a los que se fueron."
175,NEGATIVO,"#Perú: con cerca de 9.000 contagios en un dí­a, el coronavirus sigue batiendo récords https://t.co/qDPbNySbfN"""
176,NEGATIVO,"¿Ha pensado hacer turismo en Wuhan, cuna del coronavirus? #ActualidadTuristicaEc https://t.co/lyhS9HBgSM El Universo https://t.co/oXd0GQNAQx"
177,NEGATIVO,"Estudio advierte ola de contagios en Quito, en los primeros días de julio https://t.co/UcqiWnUg2E"
178,NEGATIVO,ASÍ LO INFORMÓ EL CLUB! Juan Cazares dio positivo por #coronavirus https://t.co/O1PxfZuPSu
179,NEGATIVO,"Brasil registró en las últimas 24 horas 16.409 nuevos contagios por el nuevo coronavirus, elevando el total de infecciones en el paí­s a 514.849 desde que inició la pandemia, según el informe presentado este 31 de mayo por el Ministerio de Salud brasileño. https://t.co/7fm07fmzMl"
180,NEGATIVO,#Nacionales | Por esta razón la CIDH alertó al Estado ecuatoriano sobre la especial vulnerabilidad de los pueblos indígenas y le recuerda la necesidad de extremar medidas que garanticen su derecho a la salud. Los detalles https://t.co/IlXAS7WEOd
181,NEGATIVO,El #racismo es un virus que es más peligroso que el #Coronavirus.
182,NEGATIVO,"CIDH muestra ""alarma"" por propagación de coronavirus entre indígenas amazónicos de Ecuador | El Comercio https://t.co/Dr06zxp6b1"
183,NEGATIVO,USD 15 863 millones suman pérdidas causadas por pandemia en Ecuador https://t.co/lzg75snkuo
184,NEGATIVO,La OMS incluye dos nuevos sí­ntomas del coronavirus | Ecuavisa https://t.co/gOXGvJ4cku
185,NEGATIVO,Atlético Mineiro en su 3era prueba de Coronavirus presentó nuevos contagiados y uno de ellos es el ecuatoriano Juan Cazares que había incumplido la cuarentena. #JuanitoCazares #ParaisoDeportivo https://t.co/jLR4FfGWLY
186,NEGATIVO,Atlético Mineiro reporta que ecuatoriano Juan Cazares dio positivo por coronavirus. Más detalles => https://t.co/hOoTlCEjgu https://t.co/7XWuvVZeSL
187,NEGATIVO,Información importante desde Españaa sobre el contagio  de coronavirus  y las acciones que se planean a para el posible orden mundial ver desde el minuto 25 al minuto 44 https://t.co/llNsmlfSrh
188,NEGATIVO,#URGENTE ¡JUAN CAZARES DIO POSITIVO POR CORONAVIRUS! (AQUÍ LOS DETALLES) https://t.co/f0UX77XwU7 https://t.co/qhbl8WU39C
189,NEGATIVO,#URGENTE ¡TÉCNICO DEL ATALANTA REVELA HABER TENIDO EL CORONAVIRUS DURANTE EL DUELO ANTE EL VALENCIA POR CHAMPIONS! (AQUÍ LOS DETALLES) https://t.co/XEn4u1Xaj7 https://t.co/fDYmOMQ3Cj
190,NEGATIVO,https://t.co/tDXJhEpCJh El Coronavirus viendo las protestas en Estados Unidos
191,NEGATIVO,#AmericaLatina | Chile superó los 1.000 muertos por #coronavirus y roza los 100.0000 contagiados  https://t.co/coUPGHqBnp https://t.co/y8LvSeOydg
192,NEGATIVO,"Según Johns Hopkins coronavirus resource center, Ecuador ocupa el número 24 a nivel global en número de casos covid19, 4to en suramerica, con 100 casos reportados hasta el 29/05, y curva logarítmica en aplanamiento @eluniversocom https://t.co/xRki7CpUqh"
193,NEGATIVO,"#EMERGENCIA | #CORONAVIRUS Por desacato de #Emelec, el #COE Nacional suspendió #entrenamientos de deportistas profesionales. https://t.co/xQP1XF3CgD"
194,NEGATIVO,Coronavirus | De enfermedad respiratoria a multisistómica: cómo en pocas semanas cambió radicalmente lo que sabemos sobre la covid-19 https://t.co/NXLN0lQhoz
195,NEGATIVO,Brasil supera los 514.000 casos de coronavirus tras 16.409 contagios en las últimas 24 horas - RT https://t.co/RDl1NIlNNr
196,NEGATIVO,@CodigoVidrioEc Qué tiene de malo esa noticia??? Están cometiendo algún delito o daños a la salud o a la parte social? #coronavirus #coronavirus #Ecuador @CancilleriaEc @OEA_oficial
197,NEGATIVO,"El jugador ecuatoriano Juan Casares, de los registros del Atlético Mineiro dio positivo a Coronavirus, se confirma que el jugador es un paciente asintomático y cumple con aislamiento en su domicilio https://t.co/pBHPdufIhU"
198,NEGATIVO,"@Polificcion Aparentemente poco les importa el contagio masivo de coronavirus que va a provocarse luego de esto, no?"
199,NEGATIVO,Insomnio en cuarentena por coronavirus: ¿Por qué sucede y cómo evitarlo?  https://t.co/i6kNOkWt2U https://t.co/cWRQebduyh
200,NEGATIVO,#COVID19 | El accidente cerebrovascular es la segunda causa de muerte en la mayoría de paí­ses de Latinoamérica https://t.co/qa31z69bbm
201,NEGATIVO,@ungenio7 Por un momento no me acorde del coronavirus :c
202,NEGATIVO,Temblores Racismo CoronaVirus Desunían Crisis económica No sé cuál de todas nos acabará primero
203,NEGATIVO,"@Alessan39934612 @DalasReview Solo me Basta con recordar cuando hablo del coronavirus e hizo de menos El problema, me gusta dalas, pero ahí me pude dar cuenta que solo quiere llevar la contra"
204,NEGATIVO,La curva que debemos aplanar en Ecuador no es la del #coronavirus. Es la de la corrupción >:c
205,NEGATIVO,"@carlosoporto @byrillon Si bien es cierto es innegable la presencia del coronavirus pero alguien podría indicar las estadí­sticas de fallecimientos por otras patologías?, cómo están esos números?"
206,NEGATIVO,El entrenador del Atalanta sufría coronavirus cuando se enfrentó al Valencia https://t.co/HcY9jQklmn
207,NEGATIVO,"@Manhattan975 @marca Sabia que estaba enfermo pero no del coronavirus, no sean estupidos"
208,NEGATIVO,¡CAZARES POSITIVO PARA COVID-19! #100xcientosports #futbol #internacional #notainternacional #atléticomineiro #mineiro #juancazares #cazares #Coronavirus #covid19 https://t.co/voiYx0omSG => https://t.co/TvRgsM1r8j
209,NEGATIVO,Todavía no hay evidencia confiable que soporte la seguridad de abrir las escuelas al momento actual. #coronavirus #COVID19 https://t.co/DaMXQoS6l6
210,NEGATIVO,Un estudio sugiere que el coronavirus se afianza en el cuerpo humano a través de la nariz https://t.co/sebS1zg0vo https://t.co/1oHISNgf4j
211,NEGATIVO,#Actualización | El futbolista ecuatoriano Juan Cazares cumple con un periodo de aislamiento tras dar positivo en prueba de coronavirus #Covid19 &gt;&gt;&gt;https://t.co/hOYxdlvwJY https://t.co/CtSXleeB2P
212,NEGATIVO,"@marcelnav @Maria_DuarteP @LaKolmenaEC @MashiRafael Un país de primer mundo con millones de personas toxicodependientes, primero en consumo de drogas donde el VIH reina y la pedofilia está al orden del día y miles de muertos por coronavirus.. Será que aún podemos llamarles país de primero mundo por el supuesto desarrollo"
213,NEGATIVO,El coronavirus viendo como todos se olvidan de él por el caos que ha generado el racismo de un policí­a y el pronunciamiento de #Anonymous https://t.co/Tpcmobngv3
214,NEGATIVO,"Reino Unido comunicó este domingo 113 muertes por COVID-19 en hospitales, residencias y domicilios, hasta un total de 38.489 fallecidos desde que comenzó la pandemia, y detectó 1.936 nuevos contagios de coronavirus. https://t.co/w4XSqvfkIj"
215,NEGATIVO,¿Irresponsable? DT de Atalanta tení­a coronavirus y aun así estuvo en un partido de la Champions League https://t.co/8vsycP9kKZ
216,NEGATIVO,"La Pandemia de la Corrupción es peor!!El secreto a voces que el Coronavirus develó!!! https://t.co/9o1zx13mMH"
217,NEGATIVO,"El volante ecuatoriano, Juan Cazares, que actualmente milita en #AtleticoMineiro , dio positivo de #Coronavirus. El jugador no presenta síntomas y está en aislamiento. https://t.co/RIrYVGlhqx"
218,NEGATIVO,"@cherryblossomg Es full creepy... Creo que la reacción de los ecuatorianos me puso más nerviosa que todo el coronavirus, octubre y todas mis incertidumbres y ansiedades juntas..."
219,NEGATIVO,Ya nadie se acuerda del coronavirus. Ahora los ojos del mundo están en las manifestaciones violentas de USA
220,NEGATIVO,"Así­ quedó la entrada de la sede de @teleamazonasec #Guayauil, a causa de una explosión registrada la madrugada de hoy. Se presume que se utilizó un cuarto de dinamita con una mecha de 30 cm. Fuente y video: @LaPosta_Ecu #Noticias #Ecuador #Coronavirus https://t.co/soYhsBRMGb"
221,NEGATIVO,1.043 casos positivos de COVID-19 registra la provincia Tsáchilas 949 contagiados en el cantón Santo Domingo 94 contagiados en La Concordia Hasta el momento existen 74 fallecidos por coronavirus y 20 decesos probables de la pandemia Fuente: COE https://t.co/Hyc0IZekQX https://t.co/jh6ZVrfGsf
222,NEGATIVO,Los #vuelos especiales programados por CancilleriaARG para los varados por la #pandemia de #Coronavirus #PeriodistasDeTránsito https://t.co/PYNL5UZJnN
223,NEGATIVO,"@Aqua2650 Quien bailó con ese tipo de música, mejor que no salga de su casa porque el coronavirus se lo lleva "
224,NEGATIVO,En Macará se suspendieron todas las actividades correspondientes a las pruebas por coronavirus https://t.co/98x5DmBV63
225,NEGATIVO,"Sin embargo, aquí estamos, algunos golpeados por las tragedias vividas estos últimos meses con el famoso #coronavirus que no solo afectó nuestra salud, sino también nuestra economía y proyectos futuros"
226,NEGATIVO,#FútbolEC @Macara_Oficial suspende la realización de las pruebas por el #coronavirus ; https://t.co/xiUAzP3lEz https://t.co/3zdnx5z759
227,NEGATIVO,"Italia registró 75 muertos por coronavirus y 355 contagios de la enfermedad en las últimas 24 horas, lo que supone un descenso respecto a los datos divulgados el sábado, de acuerdo con el recuento dado a conocer el domingo por la Protección Civil. https://t.co/l3EsBZ92to"
228,NEGATIVO,"Pregunta del siglo cuando vuelve el ""ataque del Coronavirus"" creen que todo ya pasó solo porque sus países deciden salir de cuarentena? Jajajajaja... Están preparados para lo que no ven, tomara por sorpresa a más de uno. #CoronavirusEnEcuador"
229,NEGATIVO,"La situación actual del país por el coronavirus me tiene tan estresado, tanto desempleo, tanta crisis económica, tantas personas siendo corridas de sus arriendos, tantas empresas quebrando... "
230,NEGATIVO,"Lamentablemente, muere el más vulnerable y no el más idiota. #coronavirus"""
231,NEGATIVO,"Coronavirus, devuélveme mis clases presenciales con #misalumnos https://t.co/cUyJ7W2BNQ"
232,NEGATIVO,Me acuerdo del refajo en el Antojo Manabita... todavía aguantaré? Maldito coronavirus
233,NEGATIVO,Coronavirus: Afivavir antiviral efectivo contra la #COVID19 que fue registrado en Rusia https://t.co/ZVX2lbySgQ https://t.co/sFviiHE9cC
234,NEGATIVO,@Lenin El dolor que causó el coronavirus es poco COMPARADO A LA INDIGNACIÓN DE VER CÓMO TU GOBIERNO NOS ROBA LOS RECURSOS MIENTRAS MUERE TANTA GENTE. # INEPTO
235,NEGATIVO,"@MashiRafael Comparto.. 13 años de delincuencia, corrupción de corbata,  narco tráfico, etc.. el coronavirus se queda en pañales 🙁"
236,NEGATIVO,"""[VIDEO] | Expertos no recomiendas tratamientos alternartivos para curar el #coronavirus. De hecho opinan que no tienen un sustento científico y podrí­an llegar a ser nocivos para la salud. » https://t.co/VTvXxnL1te #Covid_19"""
237,NEGATIVO,"""La CIDH, expresa su muestra d alarma por la propagación d Covid-19 en pueblos indí­genas amazónicos del Ecuador Kichwa, Waorani, Achuar, Shuar, Siekopai y Shiwiar, ya q se reguistra 185 casos positivos, 10 fallecidos x covid -19 y 3 muertes sospechosas. https://t.co/mNt9F8N46n https://t.co/erKrs3otzy"""
238,NEGATIVO,@Gustavo8LS Y son los primeros en culpar del Coronavirus al partido de BSC vs IDV
239,NEGATIVO,El Gobierno no va ser nada hasta que @JorgeGlas se infecte y luego rogar que se muera para poder hecharle la culpa al coronavirus.. así claro se lo digo.. https://t.co/M9LwdzWHY3El Gobierno no va ser nada hasta que @JorgeGlas se infecte y luego rogar que se muera para poder hecharle la culpa al coronavirus.. así claro se lo digo.. https://t.co/M9LwdzWHY3
240,NEGATIVO,"#WVEenMedios @ElHeraldoAmbato ...Se estima que 1000 millones de niños experimentan alguna forma de violencia cada año; no obstante, esta pandemia está impulsando vulnerabilidades que incrementan el riesgo de violencia no reportada... #COVID19 #coronavirus #CoronavirusEcuador https://t.co/B1miIPBv7y"
241,NEGATIVO,La crisis sanitaria ha provocado un aumento de la xenofobia y la discriminación. De cada persona depende detener estas conductas que solo crean mayor desigualdad. #MantenteSegura #RespuestaCOVID19 #coronavirus #RespuestaFeminista #CuidaAQuienTeCuida #IgualdadDeGénero https://t.co/aPWvuJcEu1
242,NEGATIVO,#Emelec confirma 8 casos de coronavirus https://t.co/jZkUhgMFPD
243,NEGATIVO,"@MorenoAi Esto salió hoy en El Universo. No sé ni que pensar https://t.co/S7xI1059ps"
244,NEGATIVO,Ningún medio de transporte está libre de riesgos ante coronavirus | Business Insider España https://t.co/2FhUAft0Ai
245,NEGATIVO,"#Manabí­:  Decenas de personas salieron hoy a las calles de Santa Ana para darle el último adiós al alcalde Ramón Mieles, en medio de la cuarentena por el coronavirus #Covid19 &gt;&gt;&gt;https://t.co/MSQehOxIhs https://t.co/ulQBt1Vk40"
246,NEGATIVO,Todos los dirigentes siempre han querido pasar por encima de las leyes. Neme siempre lo ha hecho se limpia con las autoridades de nuestro país. #coronavirus #COVID19  #emelec https://t.co/jSV11YpY7w
247,NEGATIVO,Muy indignados por lo de Floyd pero cuando se enteraron que el coronavirus se propagaba rápidamente en Guayaquil soltaron a diario insultos en contra de los costeños y les molestaba que les llamen regionalistas. En fin la hipocresí­a.
248,NEGATIVO,"""Neil Ferguson el que jodio al mundo con su modelo matematico fallido que alarmo con millones de muertes por #COVID19 dice, Es probable que hasta dos tercios de las personas que mueren por coronavirus hayan muerto este año de todas maneras por otras causas https://t.co/vT0MHLOVQm https://t.co/A81ikobpHC"""
249,NEGATIVO,"LIBERTAD PARA JORGE GLAS SU VIDA PELIGRA #LibertadParaJorgeGlas La cárcel de Cotopaxi, esta INFECTADA. Glas, está PRESO, por su condición fí­sica, no superaría el coronavirus. Por favor, todos retwettear. #GlasEsInocente @ONU_es @mbachelet @CIDH @JorgeGlas https://t.co/MOjohmV9Fc"
250,NEGATIVO,"La ví­spera del partido en Valencia estaba enfermo. La tarde antes del partido, todavía peor"" | El entrenador del Atalanta sufrí­a coronavirus cuando se enfrentó al Valencia https://t.co/HcY9jQklmn"
251,NEGATIVO,Fumadores y vapeadores tienen peor pronóstico frente al #coronavirus Toda la información —https://t.co/S9WG2s4M9C
252,NEGATIVO,"#Salud | Los derrames cerebrales suelen ser más graves en pacientes con coronavirus #Covid19, además de que pueden presentarse en personas cada vez más jóvenes, alertó un especialista &gt;&gt;&gt;https://t.co/N9mvrUk86b https://t.co/dlW0gBza1B"
253,NEGATIVO,"@CoronavirusNewv El coronavirus pasó de moda, ahora vienen las revueltas y el caos del Orden Mundial, y luego nos volverá a azotar el coronavirus, junto con la reanudación de los vuelos y el desordenado modelo de reactivación Económica... La segunda ola de contagios será inevitable y mortal."
254,NEGATIVO,"Recuento: Enero incendios y posible 3ra guerra mundial Febrero: Coronavirus mundial Marzo: confinamiento Abril: meteorito en Guayaquil Mayo: protestas en EEUU por brutalidad policial (posibilidad de guerra civil) Junio: Tal parece, Anonymous Ni a Netflix se le hubiera ocurrido"
255,NEGATIVO,"Ms relajo, ahora en los paí­ses que dijeron estar fortalecidos contra protestas de la """"brisa bolivariana"""", ahora les llegó su hora. El coronavirus debe estar bien campante en estos países. https://t.co/3UvuzCSBh8"
256,NEGATIVO,"¿Vieron que no era ni """"el clima"""" ni """"las cuestas""""? Es posible andar en bici en Quito. Y para hacerlo permanente, se necesita infraestructura segura. @MunicipioQuito muy lindo su plan pero esta semana cambia el semÃ¡foro y no han avanzado mucho.  https://t.co/eKDZXoYljo"
257,NEGATIVO,"Me acabo de enterar que mi familia entero tuvo coronavirus , iniciando por mi en Alemania y mi papá lo llevo a ecuador"
258,NEGATIVO,"Hace exactamente 3 meses, así reportaban los medios impresos el primer caso importado de coronavirus en Ecuador. Mucho pasó desde entonces: cifras que no cuadraban (ni cuadraron nunca), negligencia gubernamental, negociado hasta con los muertos, corrupción sistemática... https://t.co/GcYwGVgLXs"
259,NEGATIVO,"#EMERGENCIA | #CORONAVIRUS 38.843 casos confirmados y 5.494 #muertes en el contexto de la pandemia por el #Covid_19 en Ecuador. https://t.co/QTB8KpqhrO"""
260,NEGATIVO,Ecuador amanece este 31 de mayo de 2020 con 39.098 casos positivos de coronavirus y 3.358 fallecidos confirmados del virus.  https://t.co/epLpnc6OxT https://t.co/a3xWVspGKZ
261,NEGATIVO,El coronavirus viendo como a Machala le vale v y siguen saliendo sin mascarilla y sin respetar el distanciamiento https://t.co/tduhqZauSK
262,NEGATIVO,Última hora sobre el #coronavirus en España y el mundo. https://t.co/M5YkZ74TAB
263,NEGATIVO,"#ACTUALIDAD | La Comisión Interamericana de Derechos Humanos expresó ""alarma"" por la propagación del nuevo coronavirus en los pueblos indí­genas amazónicos de Ecuador."
264,NEGATIVO,Los manifestantes aumentan el riesgo de contraer y propagar el coronavirus https://t.co/ODR99BRtGu Clic https://t.co/6pQfslPd9K https://t.co/O31QWH6KjS
265,NEGATIVO,"El turismo en tiempos del coronavirus, ¿una oportunidad de negocio? https://t.co/e3vSwyKn8B"
266,NEGATIVO,La gente es más mala que el coronavirus.
267,NEGATIVO,"Con o sin cuarentena, la economí­a se cae | El coronavirus provocó la gran recesión global. El aislamiento social salva vidas y no es el causante del colapso de la actividad y el empleo https://t.co/HUJ6pimEpC a través de @Pagina12"
268,NEGATIVO,"Cuarentena por coronavirus | Qué es la ""generación confinada"" que sufrirá los efectos económicos del coronavirus por al menos una década https://t.co/NpanoyM5TQ"
269,NEGATIVO,"Amotinamiento en el CRS Turi de Cuenca, en la jornada previa un PPL falleció por coronavirus y los internos pidieron, mediante videos enviados desde la cárcel, que se les brinde atención médica e insumos de protección. https://t.co/mMQgO2oUiw"
270,NEGATIVO,"Es más difí­cil para los hospitales salvar vidas si todos se enferman al mismo tiempo, por tal motivo, el distanciamiento social es muy importante en la lucha contra el coronavirus."
271,NEGATIVO,En mi casa si estornudas... Mi papá ya no te dice salud ahora te dice: afuera afuera coronavirus.
272,NEGATIVO,"@MunicipioQuito Centro de Distribución de Coronavirus Como pueden ser tan IMBECILES???? https://t.co/lGB174DmZ1"
273,NEGATIVO,El entrenador del Atalanta sufrí­a coronavirus cuando se enfrentó al Valencia https://t.co/HcY9jQBWKX
274,NEGATIVO,"Definitivamente no estamos preparados... la anarquía en este país es algo cultural, no quiero ni imaginarme los protocolos de Bioseguridad. #CoeNacional #LigaPro #coronavirus FEF https://t.co/Z0ll4vQAYD"
275,NEGATIVO,"Director provincial del IESS en #Azuay asegura que, desde el martes 9 de junio se tendrá un piso más para cuidados intensivos, para pacientes con coronavirus. #NoticiasUnsion https://t.co/YSxQ6s96ro"
276,NEGATIVO,"¡Atención! La provincia de #ElOro registra 1.094 casos confirmados de coronavirus, a nivel nacional ascienden a 39.098 casos, los fallecidos suman 3.358. https://t.co/SKali4DLwC"
277,NEGATIVO,Solo falta que uno de los dos tenga Coronavirus y se arma la huevada
278,NEGATIVO,¿Y la discapacidad dónde queda? No olvidemos que en esta crisis sanitaria y económica provocada por el #coronavirus las personas con discapacidad tienen mayor riesgo de vulnerabilidad y discriminación por el aumento de barreras arquitectónicas y sociales. https://t.co/EiXSeI93d7
279,NEGATIVO,#Coronavirus fin del mundo para el pueblo. #anonymus fin del mundo para las celebridades. https://t.co/PZnHg1KWAE
280,NEGATIVO,"#EMERGENCIA | #MANABÍ Conozca al #portovejense que se enfrentó a la #muerte en Wuhan, epicentro de la pandemia mundial por el #coronavirus. https://t.co/M7WaRTGtyl"
281,NEGATIVO,"@ecuavisa Es de la misma calaña que larreategui dueño de la UDLA demócrata popular los del feriado bancario ,hoy el del del feriado del coronavirus"
282,NEGATIVO,Lo peor es que el resto de la gente no apoya al ciudadano que le reclama al sinverguenza del chofer de la unidad. Viva el coronavirus y los posibles contagios de esos pasajeros. https://t.co/IAPNCVlHRz
283,NEGATIVO,Que bestia el año pasado mis papás tenían sus trabajos que les ha costado mucho mantener y dos negocios propios. Bastaron dos meses de coronavirus para que los ingresos de ambos se desplomen y los negocios quiebren.
284,NEGATIVO,"Las cifras actualizadas del avance del coronavirus en Ecuador registran hoy, 31 de mayo, 39.098 casos confirmados en el paí­s y 3.358 personas fallecidas."
285,NEGATIVO,"Además de los datos globales de la pandemia, el COE informó que #Guayas sigue siendo la provincia con la mayoría de casos, agrupando el 46,6% de los mismos. Luego, en el orden de cantidad de casos, siguen #Pichincha, #Manabí y #LosRí­os. » https://t.co/nx6rjGOprH #Covid_19 https://t.co/rVbxb4yA8X"
286,NEGATIVO,#Coronavirus: La provincia registró 99 casos más que los contabilizados en el reporte del dí­a anterior. https://t.co/CQ1q6LWkYw
287,NEGATIVO,"Hoy nos sumamos al #ProgramaLupa, una colaboración entre 10 paÃ­ses de América Latina, coordinada por @SaludconLupa, para cubrir el covid-19 y sus efectos en el continente. Este es el primer reportaje que responde ¿cómo salen de cuarentena nuestros países? https://t.co/6tylx5bi6T"
288,NEGATIVO,"VIDA JORGE GLAS CORRE PELIGRO DE MUERTE #GlasEsInocente Padece muchas dolencias, cuyo cuerpo, no resistiría el impacto del """"coronavirus"""". Médico ha ordenado traslado de celda, pero,Moreno,no lo hace. Si Glas MUERE, gobierno asesino será culpable.CRIMINALES. RT @JorgeGlas https://t.co/i9fWM8eLj9"
289,NEGATIVO,Puros marihuaneros. El Coronavirus hará su magia. https://t.co/jLFMAZUp2T
290,NEGATIVO,"Quien iba a pensar que estando en mis mejores años, en mis años mas cogibles, iba aparecer el hijueputa coronavirus y no me dejará ejercerlo"
291,NEGATIVO,Coronavirus: La risa que resonó más alto que la epidemia https://t.co/xZyMa4cit5
292,NEGATIVO,Para los que decí­an que más se mueren por otra cosa que por coronavirus... https://t.co/o3ZW8UradJ
293,NEGATIVO,Las cifras de contagios de #Covid_19 del 30 de mayo se dieron a conocer en la madrugada del domingo 31 de mayo. El MSP (@Salud_Ec ) registra 272 nuevos casos de #coronavirus en #Ecuador. » https://t.co/6pW8R7uB7b https://t.co/wGLvUfFosl
294,NEGATIVO,Imbabura y Carchi suman 354 casos de coronavirus - Diario EL NORTE https://t.co/IoJ6Sd65Uk
295,NEGATIVO,Una realidad alarmante que no nos puede ser indiferente @cpal_socialâ© Los indí­genas son los más golpeados por el coronavirus entrevista a @mauloco29 Secretario Ejecutivo de @redamazonia  https://t.co/20C62hqc2p
296,NEGATIVO,"El 8 de junio empieza la aplicación de Protocolo Sanitario, no es fecha para reinicio de entrenamientos, aclara #LigaPro https://t.co/dqgPjfY9qv https://t.co/LnLDUOpoM5"
297,NEGATIVO,Mera vengan pa Naranjito que en los chinchorros no hay coronavirus quejestooooooooo 
298,NEGATIVO,el coronavirus viendo cómo ya nadie le presta atención por estar pendientes al lanzamiento de una nave al espacio y por el regreso de #Anonymous https://t.co/Vm4acPldsw
299,NEGATIVO,"Dedicado a todos los padres y madres que tienen que salir a trabajar en tiempos de coronavirus, siempre todo el esfuerzo que se hace es por la familia https://t.co/jQ8P9U7Y0T"
