"515,POSITIVO,""Con 113 aÃ±os, MarÃ­a Branya, en abril, fue diagnosticada con COVID-19. El Ãºltimo test que le realizaron indica que ha logrado superar el coronavirus.   https://t.co/qSbv7vNhny https://t.co/71ZAtZgQxU""";;;;;
516,POSITIVO,Empresa china afirma que hay un 99 % de posibilidades de que su vacuna contra el covid-19 funcione - RT https://t.co/HqdDmw1A7C;;;;;
517,POSITIVO,La OMS lanzÃ³ una plataforma para compartir tratamientos gratis y vacunas contra el #coronavirus https://t.co/jyNtaKc9k7;;;;;
518,POSITIVO,Linda tarde para todos un poco de lectura no viene mal  #guayaquil  #ecuador  #happy  #2020 #coronavirus https://t.co/u40Ced4pJa;;;;;
"519,POSITIVO,""Para mi cumpleaÃ±os de este aÃ±o querÃ­a ir al Polylepis Lodge, pero el coronavirus y la economÃ­a https://t.co/r88pcVRcWu""";;;;;
"520,POSITIVO,""#Emergencia #Coronavirus #Rojo Desde el DÃ­a lunes 01 rigen nuevas dispociones , los vehÃ­culos particularesy motos  podrÃ¡n circular 2 veces por semana de acuerdo al Ãºltimo nÃºmero de su placa. Sábado y domingo Prohibido su circulaciÃ³n, evite sanciones por favor. Ws 0967782701 https://t.co/AhS6zLo5do""";;;;;
521,POSITIVO,La protecciÃ³n de mujeres y niÃ±as migrantes debe ser una de las prioridades de cada paÃ­s en momentos de crisis. #MantenteSegura #RespuestaCOVIDãƒ¼19 #coronavirus #RespuestaFeminista #CuidaAQuienTeCuida #IgualdadDeGÃ©nero https://t.co/c95ESTeZOZ;;;;;
522,POSITIVO,Se fue el cohete al espacio Ojalá traigan la cura al coronavirus;;;;;
"523,POSITIVO,""Los cantones del paí­s avanzan en el proceso de reanudar su actividad comercial y social, a medida que la tasa de contagios de #Coronavirus en sus territorios continÃºa bajando: https://t.co/SShtzLsZXP https://t.co/f9CoIR8sd9""";;;;;
524,POSITIVO,Aprueban en Rusia el primer medicamento contra el COVID-19 #coronavirus #Covid_19  https://t.co/ehopVB6ujM;;;;;
"525,POSITIVO,""#Emergencia #Coronavirus #Rojo Desde el lunes  01 de Junio en Santa Rosa los taxis y transporte mixto , pueden laborar cumpliendo todos los protocolos de bioseguridad Aclaramos que Fuera de nuestro cantÃ³n , se acogerÃ¡n a las regulaciones, disposiciones y sanciones https://t.co/lIraMy2yuK""";;;;;
"526,POSITIVO,""#Coronavirus en #Uruguay: la singular y exitosa estrategia del paÃ­s para contener la pandemia sin cuarentena obligatoria"""": https://t.co/hvM5d03QZx""";;;;;
"527,POSITIVO,""La @espol jamás se negó a contribuir a la sociedad, esta vocación de servicio está consagrada en su misión. Desde antes de la declaraciÃ³n de la pandemia, con apoyo de @CEDIAec, nuestros investigadores trabajan en una vacuna. Este es tan solo un ejemplo. https://t.co/h746Rpvy0z""";;;;;
528,POSITIVO,Un artí­culo que vale la pena leerlo para entender lo poco que conocemos sobre la #inmunidad de este Virus ðŸ¦  #Covid19 y a lo que nos estamos exponiendo @CientificasEC @KunaEcuador @EducacionQuito @EduSuperiorEc https://t.co/nnu5TH7PGJ;;;;;
"529,POSITIVO,""@PastorasGetafe gracias por esta eucaristÃ­a de la LUZ, mi oraciÃ³n por las vÃ­ctimas del coronavirus y sus familias. Unidos en la fe y la oraciÃ³n. #Pentecostes2020 https://t.co/zVqwiXxZxD""";;;;;
530,POSITIVO,Esta moderna medida busca reducir los contagios del Coronavirus ya que no habrÃ¡ mÃ¡s manipulaciÃ³n de dinero entre conductores y personal que cobraba en los peajes.;;;;;
"531,POSITIVO,""[VIDEO] | La falta de una vacuna o un medicamento 100% efectivo para enfrentar al Covid-19, ha provocado que proliferen supuestos tratamientos alternativos. Sin embargo, expertos aseguran que estos carecen de bases cientÃ­ficas. Â» https://t.co/pFMmWFBrvi #Covid_19""";;;;;
"532,POSITIVO,""Sábado 30 de mayo: Cuenca, de nuevo sin fallecidos a causa de coronavirus aunque registra 10 nuevos casos https://t.co/VIypWGM8tQ""";;;;;
533,POSITIVO,Coronavirus: Quito llegó el lunes al pico de demandas de camas en hospitales públicos - https://t.co/ITxOPBJeeI https://t.co/eBazjhWfun;;;;;
534,POSITIVO,#LoMásVisto Letalidad del coronavirus podrÃ­a ser menor de lo que pensaba la OMS https://t.co/3La9BTpkQQ;;;;;
"536,POSITIVO,""«La felicidad se puede encontrar hasta en los mÃ¡s oscuros momentos, si somos capaces de usar bien la luzÂ». J. K. ROWLING. #Covid_19 #coronavirus""";;;;;
"537,POSITIVO,""#ATENCIÓN Tras las muerte de un privado de libertad por sospecha de coronavirus, esta mañana se registró un amotinamiento en la cárcel de #Cuenca. ENTÉRESE ▶️ https://t.co/N2VlJjIbDd""";;;;;
"538,POSITIVO,""Hoy, a las 10:30 comienza el rezo del rosario junto al papa Francisco contra el coronavirus https://t.co/y1Tvdzw24U https://t.co/TT5l0cB74J""";;;;;
539,POSITIVO,#PREFECTURA DE LOS RÍOS ENTREGA MEDICINA #GRATUITA PARA PACIENTES DE POSITIVOS DE #CORONAVIRUS. Llama ahora!! - #TeranPrefecto https://t.co/1TiOBLcyFa;;;;;
540,POSITIVO,Josefina Coloma es una cientÍ­fica ecuatoriana radicada en California. El resultado de su investigaciÓn tambiÉn beneficia a Ecuador: https://t.co/iQHEWCuMpX https://t.co/Dl0TQFsobZ;;;;;
"541,POSITIVO,""Por coronavirus, Banco Mundial prevé grave contracción, hasta 7,2%, de la economía latinoamericana https://t.co/8A1SyCLe6J por @eluniversocom""";;;;;
542,POSITIVO,La Embajada de Estados Unidos entregó ayuda que será utilizada en 22 aeropuertos del país. La USAID ha donado $ 8 millones en ayuda. https://t.co/lr0OqNqmGE;;;;;
543,POSITIVO,#EMERGENCIA | #CORONAVIRUS Alcalde de #Portoviejo analiza presentar acción constitucional contra nuevas medidas de semaforización adoptadas por #COE_Nacional. https://t.co/qmm2dpLlFG;;;;;
544,POSITIVO,Prefectura del Guayas contrata monitoreo estadÃ­stico del coronavirus con un ebanista https://t.co/HeSO2M4Nvi;;;;;
545,POSITIVO,Con semáforo en amarillo casi toda la industria de #Cuenca se reactiva para salir de su stock â–º https://t.co/ls5dywBARl https://t.co/iCu0wH8GmI;;;;;
"546,POSITIVO,""#Contexto | La industria y el comercio vuelven poco a poco. Hay ejemplos de buenas prácticas, de directivos y empleados, para no dejar morir a las empresas. @Jean_Cano @Gianna Benalcazar Los detalles: https://t.co/3qHDHFfufM""";;;;;
547,POSITIVO,Los universitarios se han adaptado a cambios causados por el covid-19 https://t.co/aR6EHjZsPa;;;;;
"548,POSITIVO,""Desde el lunes 01 de junio en #Cuenca cambiarán las restricciones de circulación para vehículos particulares, motos, taxis, transporte mixto y vehÃ­culos de carga liviana. Fuente: @emov_ep. #Noticias #Ecuador #Coronavirus Estos son los nuevos lineamientos. ðŸ‘‡ðŸ¾ https://t.co/9MDniuonli""";;;;;
549,POSITIVO,Viajes locales y más cortos se preveén tras reinicio de los vuelos en Ecuador.  https://t.co/IRo3AvA9cn https://t.co/x41s92NcfK;;;;;
"550,POSITIVO,""Dicen que """"los grandes cambios siempre vienen acompaÃ±ados de una fuerte sacudida"""" OjalÃ¡ que el temblor de hace pocos minutos traiga cambios positivos como encontrar la vacuna contra el coronavirus, terminar con el cÃ¡ncer de la corrupciÃ³n y la crisis econÃ³mica que nos agobia""";;;;;
551,POSITIVO,@GladysNadales2 @Luisfelca1 @jguaido @AsambleaVE Busque oficio usted seÃ±ora que tiene pinta que no va matricular pa el 2021 hablando vainas que no sabe usted busque manera de que no la mate el coronavirus;;;;;
552,POSITIVO,Recuerden que estamos en tiempo de #pandemia no olviden la mascarilla #temblor #Guayaquil #Coronavirus https://t.co/KBDJRVlvM4;;;;;
553,POSITIVO,Al Coronavirus le gusta esto. https://t.co/b2X4fNiRE5;;;;;
"554,POSITIVO,""El hacer uso de equipo de protecciÃ³n personal contra el coronavirus no significa que se tenga perder el estilo. AsÃ­ lo demostrÃ³ Lady Gaga, quien presumió su cubrebocas rosa y con pÃºas, en su cuenta de Instagram / Infobae https://t.co/2YnKGX5aUe""";;;;;
555,POSITIVO,@ottosonnenh @martinezjg @giovanny_dr @GAZurita BIEN VICEPRESIDENTE https://t.co/rczrZZZYtD https://t.co/MFO7nmJrkI;;;;;
"556,POSITIVO,""@Mediagalleta Mientras para unos el Coronavirus es tragedia y dolor, para otros es bonanza y felicidad.""";;;;;
557,POSITIVO,El torneo de tenis de Roma podrÃ­a disputarse en septiembre del 2020 https://t.co/wviJCQ39pt;;;;;
558,POSITIVO,Los universitarios se han adaptado a cambios causados por el covid-19 https://t.co/WgbwsEHbnF https://t.co/9dVwxM4mg8;;;;;
559,POSITIVO,COE autoriza la actividad física al aire libre. https://t.co/CuIChw8OmM;;;;;
"560,POSITIVO,""He vuelto al mismo peso con el que iniciÃ© la Universidad!!! Nunca pensÃ© volver a pesar eso! Incluso nunca fue mi objetivo despuÃ©s de haber subido mÃ¡s de 120 lbs, bajar tanto, lo mÃ¡ximo que bajaba era hasta llegar a 113lbs.. Woow #Coronavirus que has causado en mi!""";;;;;
561,POSITIVO,Brindaremos por el coronavirus porque gracias a Ã©l nos... ay no espera tantas desgracias que ha traÃ­do no no no;;;;;
"562,POSITIVO,""Un amigo que ya no necesita este medicamento usado para el coronavirus lo estÃ¡ vendiendo al mismo precio que le costo, si quieren informaciÃ³n escrÃ­banle 099 913 8906 :) https://t.co/OQNTqDR2Us""";;;;;
563,POSITIVO,Hoy gracias al comité especial de emergencia contra el coronavirus de Guayaquil del cual es parte nuestro exalcalde @jaimenebotsaadi y junto a la coordinaciÃ³n de Eriberto Llamuca pudimos continuar con kits de alimentos en Monte SinaÃ­ en las cooperativas: Monte Lindo https://t.co/jJNBQ9aqtA;;;;;
"564,POSITIVO,""@adrivalenciam Segín un paper, la nicotina previene el coronavirus""";;;;;
565,POSITIVO,Parece que aquí en Ecuador ya encontraron la vacuna o cura contra el coronavirus porque la gente sí­ que anda de joda hoy viernes.;;;;;
"566,POSITIVO,""Al tomar las gotas del  Aceite de Cannabis Medicinal, podrÃ­an reducir el riesgo de contraer #coronavirus #ACEITEDECANNABIS #ACEITECBD Ya lo puedes encontrar en Ecuador InformaciÃ³n  0986225855 EnvÃ­os a nivel nacional Entrega a domicilio . #CHRISMoraDistribuidor https://t.co/gb0Fa606wd""";;;;;
567,POSITIVO,3 utilidades de la IA y el machine learning para luchar contra el coronavirus https://t.co/aWBmD1LYla;;;;;
568,POSITIVO,La ciencia sigue buscando respuesta sobre la inmunidad. Esta puede ser clave para evitar una segunda ola epidÃ©mica:â–¶ï¸ https://t.co/zwPonuHICv;;;;;
569,POSITIVO,Es viernes y el cuerpo lo sabeðŸ˜‚ #cuarentenachallenge #actriz #cuarentena #ecuador #guayaquil #coronavirus #ecuatoriana #video #foto #fotografia #modelo #tiktokdance en Cuarentena En mi casa https://t.co/Re9krUfn45;;;;;
570,POSITIVO,El grupo de investigaciÃ³n en QuÃ­micainformÃ¡tica y NutriciÃ³n realizÃ³ un estudio con un medicamento para uso humano y otro para veterinario que demostraron la capacidad de inhibir una enzima para la propagaciÃ³n del #virus. Detalles enâ–º https://t.co/XEnmUKxx5z https://t.co/ml8QmANPAu;;;;;
571,POSITIVO,#Daule es el primer cantÃ³n de la provincia del #Guayas en pasar a color verde del sistema de semaforizaciÃ³n. La decisiÃ³n se da luego de analizar los Ãºltimos datos de los casos de #coronavirus #SucreEnLaNoticiaðŸ“» https://t.co/Tt7QmUqudS;;;;;
"572,POSITIVO,""#ECUADOR | El ministro de Salud, @DrJuanCZevallos, indicó que un total de 2.794 personas se incorporaron al trabajo en primera línea para enfrentar el coronavirus a nivel nacional.";;;;;
" https://t.co/EfDcB5U6Zz""";;;;;
573,POSITIVO,Mujer de 94 aÃ±os recibiÃ³ el alta mÃ©dica tras batallar durante un mes contra la COVID-19 https://t.co/T74EnuSO7T;;;;;
"574,POSITIVO,""La Chemistry World, la revista mensual de la @RoySocChem de Reino Unido, destaca el papel de la ecuatoriana @cdproano (biÃ³loga y cinta negra en taekwondo) frente al primer laboratorio acreditado para pruebas del COVID en la AmazonÃ­a. https://t.co/QtweRmMvSW""";;;;;
"575,POSITIVO,""Si fueran municiones con acción volátil para neutralizar al coronavirus, las tendrí­an embodegadas. https://t.co/YEIbUdrAEm""";;;;;
"576,POSITIVO,""#CoronavirusenEcuador: Hay mÃ¡s casos descartados que confirmados, segÃºn viceministro de Salud. â–º https://t.co/YnUXp2kx6L https://t.co/PEtRZ6RcAA""";;;;;
"577,POSITIVO,""Buenas noches por favor no se olviden rezar todos los dÃ­as el SantÃ­simo Rosario a Dios y la SantÃ­sima Virgen Maria, agradeciendo por estar vivos y pidiendonos libren del Coronavirus.""";;;;;
"578,POSITIVO,""Una de las mejores formas de proteger a los niños y niñas del coronavirus y otras enfermedades, es animarlos a lavarse las manos con frecuencia. Pueden hacerlo de manera divertida a travÃ©s de juegos. #QuÃ©dateEnCasa #ProtecciÃ³nInfantil #GuayaquilCiudadDeDerecho https://t.co/ImibKBXMEq""";;;;;
579,POSITIVO,#Emergencia #Coronavirus Con cariño seguimos dí­a a día #Torata #Chilca #LimonPlaya Muchas gracias a la empresa #FANOVA por las reses ðŸ„ðŸ„ Ws 0967782701 https://t.co/cke2MbMVuj;;;;;
580,POSITIVO,Carla Vizzotti: â€œSin las organizaciones no hubiera sido posible darle pelea al coronavirus en Argentinaâ€ https://t.co/eMBWpwBdft @lucasmolinari1 entrevista a la secretaria de Acceso a la Salud de #Argentina @carlavizzotti para @radiografica893 https://t.co/aiSaqyxFEe;;;;;
581,POSITIVO,@DiegoArcos14 Seleccionados del Guayas de Natacion siguen en preparacion fisica en cuarentena. #QuedateEnCasa #coronavirus https://t.co/hK7IvZ9rT4;;;;;
"582,POSITIVO,""Todos juntos con el objetivo de disminuir el impacto de la crisis sanitaria por Coronavirus. Gracias a la @UniversidadB , a su rector @ArturoRojasSnc1 y a los estudiantes de la Carrera de AgronomÃ­a por la donaciÃ³n de 6.500 choclos que se distribuirÃ¡n en Guaranda Pueblo Solidario. https://t.co/CzkipU8P2z""";;;;;
583,POSITIVO,ðŸ”´ #COVID19 | Un estudio realizado por el Municipio de #Portoviejo y la UTM determinÃ³ que 8 de cada 10 habitantes del cantÃ³n no tienen el virus &gt;&gt;&gt;https://t.co/DuJoaEKaW4 https://t.co/54KVe45tHs;;
584,POSITIVO,Atención a los requisitos para construcciones. Con disciplina y respeto a las medidas sanitarias venceremos al #coronavirus. #WilsonCañoizaresAlcalde #DauleSeLevanta #DauleResponsable #PilasConLaMascarilla ðŸ˜· https://t.co/JKOjejCbDm;;;;;
"585,POSITIVO,""A Manos siempre limpias, por tu salud y vida! Las manos son una de las principales fuentes de transmisiÃ³n de enfermedades y en el caso del coronavirus la puerta de entrada en contacto con la nariz y boca. Identifica como lavarlas correctamente, salva tu vida. #DisciplinaParaVolver https://t.co/YuGA70g1FJ?""";;;;;
586,POSITIVO,#CoronavirusenEcuador: Chone decide paso a semÃ¡foro amarillo desde el 3 de junio. â–º https://t.co/vCyN7UJ5GC https://t.co/6AuFLlVZUf;;;;;
587,POSITIVO,Aquí­ les dejo el link  https://t.co/kTuoPA3r2t de  Johns Hopkins University en donde  pueden visualizar los casos de coronavirus reportados en tiempo real.  Â #Covid_19 #coronavirusenEcuador #coronavirus #sabadodecuarentena #cuarentena #Dday;;;;;
588,POSITIVO,Premier League: Los equipos limpios de #coronavirus de cara al reinicio de la temporada  MÃ¡s detalles ðŸ‘‰ðŸ”— https://t.co/7POmBEX4BF;;;;;
"589,POSITIVO,""@RogerRodri No, no es cura para el Coronavirus. Es antÃ­doto para contrarrestar los males espirituales y como elixir de fortaleza en la convalecencia.""";;;;;
"590,POSITIVO,""#Ecuador: Salinas pasarÃ¡ a semÃ¡foro amarillo desde el lunes 8 de junio, acceso a las playas sigue prohibido || Diario El Comercio || https://t.co/YBZlcUgCOs https://t.co/K08D1AODFv""";;;;;
591,POSITIVO,La Premier no registra positivos en coronavirus tras Ãºltimas pruebas https://t.co/QBaLerJysM;;;;;
592,POSITIVO,Algunas tarjetas de crÃ©dito darÃ¡n dos meses de gracia a sus clientes https://t.co/gUzcAb55rj;;;;;
"593,POSITIVO,""#Coronavirus | #ibarra #semaforoamarillo El proceso para las personas que normalmente usamos las mascarillas y guantes,  desde el distrito de salud se recomienda que se desinfecte estos desechos y sean colocados en una funda aparte""";;;;;
"594,POSITIVO,""La DefensorÃ­a del Pueblo presentÃ³ una acciÃ³n de protecciÃ³n para las familias que aÃºn no pueden localizar los restos mortales de sus parientes, que fallecieron durante la emergencia sanitaria por el COVID-19 en Guayaquil. https://t.co/qtkc9wHvic""";;;;;
595,POSITIVO,El Gualaceo SC fue el primer club del Azuay en ser tomadas las pruebas para #Covid_19: https://t.co/pVZz7Ad1Sj https://t.co/TuAuRrMxwL;;;;;
596,POSITIVO,La aplicaciÃ³n francesa #StopCovid para rastrear contactos en caso de contagio con el nuevo coronavirus â€œsuperÃ³ el umbral del millÃ³n de usuariosâ€. La app permite a los usuarios ser informados si cruzaron en las Ãºltimas dos semanas a otro usuario contagiado de coronavirus. https://t.co/BMZKCIfOEU;;;;;
597,POSITIVO,El sector se prepara para el turismo post-coronavirus https://t.co/GExJhvE2xG;;;;;
598,POSITIVO,Un equipo de epidemiÃ³logos de Alemania arribarÃ¡ a Ecuador en los prÃ³ximos dÃ­as y traerá consigo una donaciÃ³n de 100.000 pruebas PCR. El objetivo de su visita es fortalecer la gestiÃ³n y el diagnÃ³stico del coronavirus en el paÃ­s.  AsÃ­ informÃ³ presidente @Lenin https://t.co/hgtEixXcvR;;;;;
"599,POSITIVO,""Dialogando con unas amigas de formas de hacerles entender a todos que -LOS ANIMALES DE COMPAÃ‘ÃA NO CONTAGIAN #coronavirus, QUE POR FAVOR NO LOS ABANDONEN-ðŸ•ðŸ’• https://t.co/guKym4npRs""";;;;;
"600,POSITIVO,""#ECUADOR | El ministro de Salud, @DrJuanCZevallos, indicó que un total de 2.794 personas se incorporaron al trabajo en primera línea para enfrentar el coronavirus a nivel nacional.";;;;;
" https://t.co/EfDcB5U6Zz""";;;;;
"601,POSITIVO,""@alcaldiagye Coronavirus y sin agua, si que los guayaquileÃ±os somos supervivientes""";;;;;
602,POSITIVO,Nos preparamos para el #SemÃ¡foroAmarillo y necesitamos que seas responsable con las medidas de prevenciÃ³n y protecciÃ³n para no contagiarte del #Coronavirus. #QuÃ©dateEnCasa https://t.co/tvSA8lSshk;;;;;
603,POSITIVO,La actriz @YalitzaAparicio retoma la pintura y la lectura en la cuarentena. La protagonista de #Roma lanzÃ³ un video informativo en lenguas ancestrales para sumar esfuerzos contra el #Covid #LaBrujaEc #coronavirus;;;;;
"604,POSITIVO,""La presidenta de la ComisiÃ³n Europea, @vonderleyen, presentÃ³ ante el Parlamento Europeo los detalles de una propuesta de Fondo de RecuperaciÃ³n para que los paÃ­ses de la UE puedan superar la crisis del #coronavirus. Detallesâ–ºhttps://t.co/eQMyB9VBr0 https://t.co/BT2n9676WU""";;;;;
605,POSITIVO,ðŸ‘‰ Somos vulnerables ðŸƒ ðŸŒ³ - El nuevo coronavirus COVID-19 nos ha recordado que nuestra especie es vulnerable. https://t.co/34HLG3ttgc;;;;;
"606,POSITIVO,""El presidente LenÃ­n Moreno (@Lenin) y la canciller de Alemania, Angela Merkel, mantuvieron un diÃ¡logo telefÃ³nico sobre acciones contra la pandemia de #coronavirus. Â» https://t.co/uEvllfCw9C #Covid_19""";;;;;
607,POSITIVO,Tres carpas de triaje para coronavirus se instalarÃ¡n en los ingresos a Guayaquil. â–º https://t.co/vzp1gMJFmK https://t.co/yeaGObZ23I;;;;;
"608,POSITIVO,""Médicos, enfermeros y auxiliares son considerados hÃ©roes de esta crisis sanitaria. Aparte de estar expuestos al contagio por #coronavirus, tambiÃ©n se encuentran propensos a un impacto negativo en su salud mental:â–¶ï¸ https://t.co/iZJ9B4q1Nd""";;;;;
609,POSITIVO,@drfrosero @UTEoficial Utilizo Covid o coronavirus en general en posts y webinars para dejar a lado el tecnicismo y llegar a una audiencia mÃ¡s amplia. No todos mis seguidores son del Ã¡rea de ciencia.;;;;;
"610,POSITIVO,""Lo que aprendÃ­ de esta cuarentena, el toque de queda, del coronavirus es a ser mas humilde y un poco menos vanidosa, ahora lo primordial es ayudar al prÃ³jimo!!!!""";;;;;
"611,POSITIVO,""Una vacuna efectiva contra el coronavirus, el deseo que toda la humanidad elegirÃ­a en este momentoðŸ™ðŸ». @InfogramaNLes compartimos nuestra #CaricaturaDelDÃ­a #InteligenciaColectiva ðŸ‘‰ðŸ»Para mayor contenido ingresa a:â¬‡ï¸https://t.co/xM34py4y8H https://t.co/J9aBd9r8We""";;;;;
612,POSITIVO,La ejecutiva de la UniÃ³n Europea propuso esta maÃ±ana un fondo de recuperaciÃ³n de $825.000 millones para ayudar a la economÃ­a del bloque en la dura recesiÃ³n provocada por la pandemia del coronavirus. Para mÃ¡s informaciÃ³n: https://t.co/T6i8I6dgQ0 https://t.co/usUwjSS4zM;;;;;
"613,POSITIVO,""El Rijksmuseum de Ãmsterdam contarÃ¡ con una nueva obra en su exposiciÃ³n, un cuadro del siglo XVI del artista flamenco Spranger fue donado por un marchante de arte, en homenaje a las vÃ­ctimas del coronavirus.  https://t.co/3WGz49Tiu2""";;;;;
614,POSITIVO,Coronavirus: Se entregan mÃ¡s de 6000 kits de seguridad para evitar contagios en tiendas de Guayaquil https://t.co/a2IpcQCXne;;;;;
615,POSITIVO,Contamos con el mejor cardiÃ³logo del Valle de los Chillos. Â¡Tu corazÃ³n es lo mÃ¡s importante! Debes cuidarlo y hacerle su respectivo chequeo mÃ©dico. Solo llÃ¡manos al: 022 345 222 / 098 704 1006 / 098 935 5632. #coronavirus #Covid_19 #COVID19Ecuador #Covid19Ec #COVID__19 https://t.co/5dOPEisyD9;;;;;
616,POSITIVO,#NosCuidamosTodos | El distanciamiento social es una forma de no contagiarse de #Covid19. Evita lugares con mucha gente. Siga los consejos del @CDCgov: https://t.co/pSzF44kDOY #AEcuadorLoSacamosTodos https://t.co/HTHhopXq10;;;;;
617,POSITIVO,Ey tu coronavirus ðŸ¦  no podrÃ¡s con mis sueÃ±os âœ¨ https://t.co/kl2Pcc0zDX;;;;;
618,POSITIVO,#Noticias 4 paÃ­ses de AmÃ©rica Latina que lograron aplicar estrategias exitosas de educaciÃ³n a distancia ante la pandemia https://t.co/OTgJGpda0U #Coronavirus #EducaciÃ³n #EducaciÃ³nADistancia;;;;;
"619,POSITIVO,""ðŸ“ž Si tenÃ©s sÃ­ntomas o dudas del #Coronavirus COVID-19, contactate con la lÃ­nea de atenciÃ³n ciudadana al 148. No te automediques y permanecÃ© en tu domicilio #QuedateEnCasa #CuidarteEsCuidarnos https://t.co/21TwGvi4XK""";;;;;
620,POSITIVO,Fin del confinamiento por coronavirus: quÃ© puedes hacer para evitar contagiarte de covid-19 en diferentes situaciones https://t.co/vVbc63OIME;;;;;
"621,POSITIVO,""#VocesDeLaCiudad| ðŸ”Š Cristian Rivera, Docente de la Facultad de AtenciÃ³n Pre-hospitalaria de la Universidad Central del Ecuador. Gran porcentaje estÃ¡ en manos de los ciudadanos para prevenir el contagio del coronavirus cumpliendo 4 medidas bÃ¡sicas: uso adecuado de elementos...1/3""";;;;;
"622,POSITIVO,""âœ… Te recomendamos descargar la app Cuidar para tener el CUHC a mano, en ðŸ‘‰ https://t.co/1GcEHfpo24. AhÃ­ tambiÃ©n vas a poder hacer un autodiagnÃ³stico para chequear tu estado de salud o recibir asistencia en caso de que tengas sÃ­ntomas compatibles con COVID-19.""";;;;;
"623,POSITIVO,""La #cuarentena se extenderÃ¡ hasta que se logre desarrollar una #vacuna para el #coronavirus. Mientras tanto puedes aprovechar tu tiempo en casa y ganar, para eso estÃ¡ XVFive. Cientos de posibilidades con la primera plataforma de subastas de criptomonedas: https://t.co/CTE7KYK4bc""";;;;;
"624,POSITIVO,""Actitud, perseverancia, profesionalismo. Trabajamos al 100% de manera presencial y por teletrabajo con cumplimiento de protocolos. @AlexiaAlcivar @CassinelliAbg @TradeEcuador @Ambielegsa @Globalminoil #coronavirus #COVID19 #TeletrabajoEc #SemaforoEc #EcuadorEnEmergencia https://t.co/3uaDF5Bj3u""";;;;;
"625,POSITIVO,""ðŸ›‘ En Guayaquil los ciudadanos van perdiendo el temor al coronavirus. El comercio se reactiva, las actividades siguen su curso, calles y almacenes lucen abarrotados y desde la semana pasada se levantaron varias restricciones. Este es parte de mi  recorrido para CNN por la ciudad. https://t.co/6d9OIQvcVC""";;;;;
"626,POSITIVO,""PolicÃ­a Nacional y miembros de la """"""""FundaciÃ³n JÃ³venes PorteÃ±os por el Mundo"""""""" entregaron varios kits  alimenticios a familias de: escasos recursos econÃ³micos, personas con discapacidad y vÃ­ctimas de la pandemia del Coronavirus. @PoliciaEcuador @GoberElOro https://t.co/eXIsoaLGY0 https://t.co/gbHuvcVCfS""";;;;;
"627,POSITIVO,""Hay mecanismos para que una vacuna contra el coronavirus se distribuya de forma equitativa, la cuestiÃ³n es si los paÃ­ses y compaÃ±Ã­as harÃ¡n uso de ellos"""" https://t.co/nCKKX6Qn0""";;;;;
628,POSITIVO,Un desinfectante podrÃ­a proteger superficies del coronavirus por 90 dÃ­as - Infobae https://t.co/HtMDqicaOt;;;;;
629,POSITIVO,La propina que dejó una figura de la NBA en la reapertura de un restaurante tras el coronavirus: â€œEstaba temblando y tenÃ­a lÃ¡grimas de felicidadâ€ - Infobae https://t.co/eVxDXlGELy;;;;;
"630,POSITIVO,""#Coronavirus: Cómo decirle a otra persona que mantenga su distancia o que se ponga la mascarilla, sin parecer irrespetuoso o agresivo â–º https://t.co/FBUzyoUV7e https://t.co/IbqrlB5dj0""";;;;;
"631,POSITIVO,""La cifra oficial de personas que se recuperaron de #Covid_19 en  #Ecuador ascendiÃ³ a 3.700, segÃºn informÃ³ el Ministerio @Salud_Ec, la maÃ±ana de este miÃ©rcoles 27 de mayo de 2020. Detallesâ–ºhttps://t.co/yPjys0V0fQ https://t.co/bfVUohGGbB""";;;;;
"632,POSITIVO,""#Coronavirus: Se trata de la primera mÃ¡quina, en el mundo, que de forma autÃ³noma toma muestras de la garganta de pacientes para realizar tests que ayuden a frenar la pandemia. https://t.co/igIqc8TWDQ""";;;;;
"633,POSITIVO,""Profesionales alemanes realizarÃ¡n un intercambio estratÃ©gico del manejo de la pandemia con expertos de 4 laboratorios de Guayas, ManabÃ­ e Imbabura. La idea es incrementar las capacidades de diagnÃ³stico y tratamiento del coronavirus. ðŸ‡ªðŸ‡¨ &amp";" ðŸ‡©ðŸ‡ªðŸ‘ @EmbajadaEcuDEU https://t.co/QvpvdIuedW""";;;;
"634,POSITIVO,""Coronavirus: â€˜Nadie perderÃ¡ este aÃ±o lectivoâ€™, dice ministra de EducaciÃ³n Monserrat Creamer | ElUniverso https://t.co/WLx7r5NcMi https://t.co/Ex5uazTeKN""";;;;;
"635,POSITIVO,""#PrevenciÃ³nEsSalud El personal debe ser capacitado sobre todo lo concerniente al coronavirus, sÃ­ntomas y medidas preventivas. #AgroProtegido https://t.co/kdRDmYMXMo""";;;;;
"636,POSITIVO,""@LuchoBaldeon Somos vulgares y patanes  la culpa es de Correa, el coronavirus culpa de Correa.  Ya dejemos ese complejo y hagamos las cosas bien y demos ejemplo de decencia, honestidad y ser buenas o con esos argumentos creen que va a mejorar nuestro país...!""";;;;;
"637,POSITIVO,""@turcacat @lissetteCv6 La culpa es de Correa dicen !!  ( Aunque los valores no se los diÃ³ Correa, desde la casa ya vienen asÃ­, tienen en los genes en su ADN ) #pillodecuna #coronavirus""";;;;;
